"20130103","금천","-12","-14.6","-8.2","41.3","33.2","48.9","2.7","6.1","0"
"20130103","남산","-13.3","-16.4","-9.4","62.4","48","76","1.8","4.1","0"
"20130103","노원","-12.3","-16.2","-7.6","51.2","36","63.4","1.1","3.6","0"
"20130103","도봉","-12.9","-17.1","-7.3","51.9","35","69","1.3","3.6","0"
"20130103","동대문","-12.1","-15.3","-7.6","50.5","35.3","62.1","2","5.5","0"
"20130103","동작","-12.1","-14.9","-8.1","48","38.1","55.1","2.1","5.4","0"
"20130103","마포","-13.1","-16.1","-8.9","52.3","42.1","60.2","1.7","4.3","0"
"20130103","서대문","-13.6","-16.6","-9.7","52.9","42.9","62","2","5.4","0"
"20130103","서초","-11.1","-13.9","-7.5","22","3.3","36.1","2.4","5.1","0"
"20130103","성동","-12.3","-15.6","-7.5","42.4","29.3","52.6","2.3","5.1","0"
"20130103","성북","-12.8","-15.6","-9","49.4","35.9","57.1","1.5","4.5","0"
"20130103","송파","-12","-16.3","-7.3","51.9","36.8","66.1","1","3.1","0"
"20130103","양천","-12","-14.7","-8.1","40.3","31.3","47.3","2.4","6.1","0"
"20130103","영등포","-12.7","-15.4","-9.1","53.2","44.3","60.2","3.5","7.3","0"
"20130103","용산","-12.1","-15","-8.1","33.1","23.8","42.2","2.3","5","0"
"20130103","은평","-13","-15.9","-9.1","51.3","40.1","59.5","2.3","5.3","0"
"20130103","종로","-12.6","-15.4","-8.6","49.6","39.6","58.9","1.6","4.4","0"
"20130103","중구","-13.6","-16.5","-9.5","42.6","31.8","52.1","2.3","5.7","0"
"20130103","중랑","-12.2","-15.3","-8.5","48.6","35.8","58.6","2","5","0"
"20130104","강동","-10.2","-14.4","-4.2","53.6","38.8","73.6","1.6","3.7","0"
"20130104","강북","-10.8","-14.7","-4.9","53.8","37.1","71","1","3.6","0"
"20130104","강서","-11","-14","-6.4","58.1","37.3","72.2","1.2","3.6","0"
"20130104","관악","-10.3","-12.9","-5.2","49.5","31.1","64.3","1.3","3.9","0"
"20130104","광진","-10.3","-14.1","-4.3","50.8","35.2","65.4","1.2","4.2","0"
"20130104","구로","-10","-13.1","-5.8","50.6","32.9","65.1","1.5","4.3","0"
"20130104","금천","-9.8","-13.3","-5.1","41.5","22.6","54.9","1.6","5","0"
"20130104","남산","-11.2","-15","-5.8","63.4","49.6","93","1.5","3.2","0"
"20130104","노원","-11.1","-15.9","-4.6","55.8","35.4","76.5","0.9","2.9","0"
"20130104","도봉","-11.6","-16.4","-4.4","55.9","33.9","75.4","0.7","2.7","0"
"20130104","동대문","-10.9","-14.8","-4.5","52.8","36.6","67.9","1.5","4.1","0"
"20130104","동작","-10.1","-13.1","-5.1","47.2","30.9","61.1","1.5","3.7","0"
"20130104","마포","-11.5","-14.5","-7.2","52.5","41.4","68.3","0.9","2.6","0"
"20130104","서대문","-11.4","-15.2","-6.3","53","38.1","67.9","1.4","3.4","0"
"20130104","서초","-9.2","-12.4","-4.3","6.6","0","21.4","1.2","3.2","0"
"20130104","성동","-10.3","-14.6","-4.8","46","27.1","63.5","1.5","4.1","0"
"20130104","성북","-11.2","-14.5","-6.4","53.1","38.5","66.3","1.3","3.4","0"
"20130104","송파","-11.2","-15.9","-4.7","54.2","37.4","76.9","0.7","2.5","0"
"20130104","양천","-9.9","-12.8","-5.9","39.2","22.5","53.6","1.3","4","0"
"20130104","영등포","-10.5","-13.5","-6","52.6","36.1","68.7","1.9","4.4","0"
"20130104","용산","-9.8","-12.6","-5.4","33.3","19.4","49","1.4","4.7","0"
"20130104","은평","-11.1","-14.7","-6.6","51","37.9","64.2","1.3","4.3","0"
"20130104","종로","-10.6","-13.8","-5.5","51.8","37.5","65.7","1","3.5","0"
"20130104","중구","-11.6","-15.3","-6.2","45","30.4","60.4","1.2","4.1","0"
"20130104","중랑","-10.9","-14.6","-5","50.3","36","62.8","1.7","5","0"
"20130105","강동","-3.1","-7.5","-0.7","65","49.3","79.7","1.5","3.6","0"
"20130105","강북","-3.6","-7.3","-1","65.7","48.3","78.4","1.2","4","0"
"20130105","강서","-4.1","-7.2","-1.7","69.1","56.8","81.1","1.4","3.3","0"
"20130105","관악","-3.1","-6.9","-0.2","65","46.8","76.5","1.2","3.9","0"
"20130105","광진","-3.1","-7.2","-0.3","64.4","49.2","80.6","1.3","3.8","0"
"20130105","구로","-2.8","-5.4","-0.1","65.9","46.9","78.7","1.6","4.4","0"
"20130105","금천","-2.3","-4.6","0.4","56.7","39.1","70","1.8","4.3","0"
"20130105","남산","-4","-7.5","-1.5","80.5","65.1","98.6","1.3","4.2","0"
"20130105","노원","-3.9","-8.9","-1.3","69.6","49.7","88","0.7","2.4","0"
"20130105","도봉","-4.6","-7.9","-1.5","68.6","50.1","85.3","0.9","3.2","0"
"20130105","동대문","-3.7","-8.3","-1.2","66.7","50.6","82.7","1.4","4.4","0"
"20130105","동작","-3.3","-6.7","-0.5","61.8","46.3","73.2","1.7","3.5","0"
"20130105","마포","-3.7","-6.7","-0.7","65.8","52.4","76.8","1.2","3.1","0"
"20130105","서대문","-4","-6.6","-1.6","67.7","54.6","78.6","1.5","4.2","0"
"20130105","서초","-2.1","-6.3","0.4","30.3","15.1","41.8","1","3.2","0"
"20130105","성동","-3.2","-7.1","-0.2","58.2","39.3","78.2","1.5","4.5","0"
"20130105","성북","-4.1","-8","-1.5","65.6","52.7","75.1","1.1","3.5","0"
"20130105","송파","-3.5","-8.3","-0.8","65.3","48","83.3","0.5","2.9","0"
"20130105","양천","-2.7","-5.4","0.2","52.6","33.9","65.8","1.4","3.9","0"
"20130105","영등포","-3.7","-6.9","-1.2","66.3","53.2","78.7","2.3","4.5","0"
"20130105","용산","-2.8","-6.4","-0.3","48.4","33.3","60","1.6","3.9","0"
"20130105","은평","-3.6","-6.7","-1.7","66.2","51.7","76","1.9","4","0"
"20130105","종로","-3.5","-7.1","-0.7","65.7","54.6","75.3","1","3.1","0"
"20130105","중구","-4.3","-7.9","-1.6","60.1","45.5","72.5","1.4","4.4","0"
"20130105","중랑","-3.5","-8","-1.3","64.3","46.3","77","1.3","3.5","0"
"20130106","강동","-5.2","-9.1","0.1","65.1","33.8","87.3","1.3","3.6","0"
"20130106","강북","-5.8","-9.7","-0.9","65.3","33.5","85","0.9","3.6","0"
"20130106","강서","-6.4","-9.4","-1.6","72.1","33.4","92.5","1","3.3","0"
"20130106","관악","-5.1","-8","-0.6","63.3","24.3","84.5","1.2","3.9","0"
"20130106","광진","-5.1","-8.5","-0.6","65.3","36.7","87.4","1.1","3.3","0"
"20130106","구로","-5","-7.9","-1.3","65","27.4","85.2","1.3","4.1","0"
"20130106","금천","-4.7","-7.5","-0.7","55.4","20.4","74.9","1.2","3.8","0"
"20130106","남산","-6.1","-9.2","-2.4","79.6","50.7","99.9","1.3","3","0"
"20130106","노원","-6.1","-10.2","-0.9","70.6","38.5","94","0.7","2.6","0"
"20130106","도봉","-6.9","-11.7","-0.8","68.8","35","89.3","0.8","2.9","0"
"20130106","동대문","-5.9","-9.7","-1.1","67.8","40.1","87.1","1.4","4.5","0"
"20130106","동작","-5.2","-8.6","-0.9","63.1","24","86","1.3","4.2","0"
"20130106","마포","-6.6","-10","-2","68.6","31.1","88.5","0.8","3.4","0"
"20130106","서대문","-6.3","-9.5","-2.4","67.3","37.2","87.2","1.2","3.6","0"
"20130106","서초","-4.2","-7.1","0","30","0","48.9","0.9","4.2","0"
"20130106","성동","-5.3","-9.3","-0.9","62","26.9","88","1.6","4","0"
"20130106","성북","-6","-9.2","-2.4","65.2","40.2","82.7","1.1","3.5","0"
"20130106","송파","-5.9","-10.8","-0.1","65.7","27","90.7","0.4","2.7","0"
"20130106","양천","-5.1","-8.4","-1.2","53.3","13.6","74.5","1.3","3.3","0"
"20130106","영등포","-5.9","-9.1","-1.6","68.9","32.8","87.8","2","4.1","0"
"20130106","용산","-4.7","-7.5","-1.3","46.9","12.2","66.7","1.3","4.2","0"
"20130106","은평","-6.1","-9.4","-2.4","65.9","38.3","83.4","1.3","3.9","0"
"20130106","종로","-5.3","-8.3","-1.6","63.3","36.5","81.4","0.7","3.3","0"
"20130106","중구","-6.5","-9.7","-2.1","59.1","28.3","81.5","1.2","4.1","0"
"20130106","중랑","-5.6","-9.3","-1","64.5","38.1","84.2","1.3","3.5","0"
"20130107","강동","-4.2","-9.1","1.9","62.1","34.3","79.2","1.4","3.5","0"
"20130107","강북","-4.8","-8.9","0.5","62.6","38.9","76","1","3.4","0"
"20130107","강서","-5.4","-9.8","-1.1","66.4","47.1","85.6","1.2","3.5","0"
"20130107","관악","-4.2","-7.4","-0.5","60.6","42","75.9","1.1","3.8","0"
"20130107","광진","-4.1","-8.3","1.1","60.4","37.3","75.1","1","3.1","0"
"20130107","구로","-4.3","-8.1","-0.2","62.6","45.8","80","1.4","3.8","0"
"20130107","금천","-3.9","-7.5","-0.1","54.6","38.7","69.4","1","4.4","0"
"20130107","남산","-4.9","-8.5","0.2","77.6","54.1","99.3","1.3","4.7","0"
"20130107","노원","-5","-9.4","0.5","65.8","39.2","83.4","0.9","3.2","0"
"20130107","도봉","-5.8","-10.7","-0.2","64.5","36.7","81.7","0.8","3.8","0"
"20130107","동대문","-4.8","-9.6","0.1","62.2","38.7","77.3","1.5","5.2","0"
"20130107","동작","-4.3","-8.3","0.2","58.6","42","74.3","1.3","4","0"
"20130107","마포","-5.6","-9.9","-1.2","64","47","79","1","3.7","0"
"20130107","서대문","-5.3","-9.3","-0.4","61.7","46.5","75.4","1.1","3.5","0"
"20130107","서초","-3.4","-6.7","0.9","28","3.8","40","0.8","3.9","0"
"20130107","성동","-4.4","-8.6","0.7","58.2","29.4","79.4","1.5","4","0"
"20130107","성북","-4.9","-8.8","-0.4","60.8","42","73.2","1.2","3","0"
"20130107","송파","-5","-10.1","0.3","63.3","35.6","81.2","0.4","2.8","0"
"20130107","양천","-4.2","-8.1","0","48.4","31","69.2","1.3","3.9","0"
"20130107","영등포","-5","-9.4","-0.6","63.8","47.4","82.6","2","4.7","0"
"20130107","용산","-3.7","-7.1","0.2","43.6","23","59.7","1.2","4.2","0"
"20130107","은평","-5.2","-9.2","-0.4","59.3","42.2","75.4","1.3","4.8","0"
"20130107","종로","-4.2","-7.6","0","59.2","42.5","70.5","0.6","3.8","0"
"20130107","중구","-5.4","-9.3","-0.5","56.5","32.9","72.3","1.1","4.4","0"
"20130107","중랑","-4.6","-8.8","0","59.4","36.2","73.5","1.5","3.7","0"
"20130108","강남","-3.4","-5.6","-0.6","48.3","40.7","55.9","2.2","4.1","0"
"20130108","강동","-3.7","-6.7","0.9","61.5","36.5","82.7","1.9","5.1","0"
"20130108","강북","-4.2","-7","0.9","60.9","37.4","81.2","1.1","4.3","0"
"20130108","강서","-5.1","-7.6","-1.2","66.4","45.6","83.8","1.4","3.9","0"
"20130108","관악","-3.8","-5.4","-1","59.7","37.2","78.5","1.3","4.2","0"
"20130108","광진","-3.6","-6.1","0.3","59.1","35.9","75.9","1.5","4.2","0"
"20130108","구로","-3.9","-5.9","-0.8","61.2","38.7","79.1","1.6","5.4","0"
"20130108","금천","-3.6","-5.7","-0.6","54.2","28.6","74","1.3","5.7","0"
"20130108","남산","-4.6","-6.7","-0.9","78.5","52.1","99.7","1.2","3.6","0"
"20130108","노원","-4.6","-7.6","0.7","66.6","38.3","86.1","0.7","2.9","0"
"20130108","도봉","-5.3","-9.2","0.2","65.2","37.2","85.1","0.7","3.2","0"
"20130108","동대문","-4.3","-7.2","0.3","62.2","38.2","79.1","1.7","4.8","0"
"20130108","동작","-3.9","-6.5","-0.2","58.9","37.4","78.8","1.3","4.1","0"
"20130108","마포","-5.4","-8.2","-1.2","66.3","38.6","82.3","1.1","4","0"
"20130108","서대문","-5.1","-7.2","-1.4","68","43.4","84.6","1.1","5","0"
"20130108","서초","-2.9","-5.1","0.7","25.3","1.4","45.2","1.1","4.3","0"
"20130108","성동","-4","-6.8","0.7","58","29.2","83.5","1.8","5.4","0"
"20130108","성북","-4.6","-6.9","0.1","59.8","39","76.6","1.3","4","0"
"20130108","송파","-4.3","-8.4","0.8","63.6","36.4","87","0.4","2.7","0"
"20130108","양천","-3.8","-6.1","-0.4","46.9","25.5","67.6","1.5","5.4","0"
"20130108","영등포","-4.7","-7.1","-1.3","63","43","78","2.4","5.8","0"
"20130108","용산","-3.3","-5.2","-0.3","45.7","23.9","63.3","1.4","4.8","0"
"20130108","은평","-4.7","-6.9","-1.2","66","40","81.4","1.6","5","0"
"20130108","종로","-3.7","-5.8","-0.2","60.2","37.7","75.7","0.8","3.6","0"
"20130108","중구","-5","-7.5","-1.2","54.6","30.2","74.3","1.3","4.4","0"
"20130108","중랑","-4.1","-7","0","60.1","36.2","77","1.6","4.2","0"
"20130109","강남","-7.8","-9.3","-5.6","45.9","36.5","56","2.2","5","0"
"20130109","강동","-7.3","-8.8","-4.9","45.4","37.7","57.3","3.1","6.4","0"
"20130109","강북","-7.2","-9","-3.2","44.2","33.6","56.2","1.9","4.6","0"
"20130109","강서","-8.3","-10.4","-6.1","54.7","39.6","70.5","1.7","5.4","0"
"20130109","관악","-7.9","-9.7","-5.4","45.5","33.3","58.7","2.3","5.3","0"
"20130109","광진","-7.1","-8.5","-4.9","44.1","33.6","54.9","2.2","5.3","0"
"20130109","구로","-7.7","-9.5","-5.5","48.8","35.1","60.5","2.2","5.9","0"
"20130109","금천","-7.3","-8.9","-4.9","37.9","27.5","48.4","2.2","5.5","0"
"20130109","남산","-8.6","-10.5","-6.5","62.3","49.3","73.7","1.6","3.9","0"
"20130109","노원","-7.5","-9.7","-0.4","46.5","31.1","61.7","1.3","4.1","0"
"20130109","도봉","-8","-10.4","-0.1","46.3","28.4","58.1","1.5","4.1","0"
"20130109","동대문","-7.5","-8.9","-5.2","44.7","36.9","60","2.4","6.4","0"
"20130109","동작","-7.6","-9.6","-5.3","45.8","32.2","59.3","2.2","5","0"
"20130109","마포","-8.7","-10.4","-6.4","51.5","36.6","66.9","1.6","5.2","0"
"20130109","서대문","-9","-11.1","-6.8","51.1","37.6","63.5","2","5.8","0"
"20130109","서초","-6.4","-8.2","-4","9","0","21.1","2","4.5","0"
"20130109","성동","-7.5","-9.7","-5","39.1","29.8","52.5","2.6","5.2","0"
"20130109","성북","-8.1","-9.6","-6.1","44","35.9","53","2.2","5.1","0"
"20130109","송파","-6.9","-9.7","-4.5","44.7","33.1","62.7","1","3.9","0"
"20130109","양천","-7.5","-9.7","-4.9","35.4","21.8","48.8","2.3","5.9","0"
"20130109","영등포","-8.2","-10.3","-5.8","51.5","39.3","63.8","3.7","7.9","0"
"20130109","용산","-7.3","-9.1","-5.1","31","19.8","43","2.2","5.2","0"
"20130109","은평","-8.4","-10.3","-6.4","48.7","37.6","58.6","2.5","5.2","0"
"20130109","종로","-7.9","-9.7","-5.8","46.4","36.6","56.1","1.6","4.2","0"
"20130109","중구","-8.9","-10.6","-6.8","40.3","30.9","52.2","2.4","5.3","0"
"20130109","중랑","-7.5","-9","-5","43.5","35","56.6","2","4.5","0"
"20130110","강남","-7.5","-11.2","-2.8","46.7","33.4","65.3","1.1","4","0"
"20130110","강동","-7","-11.5","-1.3","48.3","31.6","68.5","1.6","4.3","0"
"20130110","강북","-4","-5.7","-2","37.3","30.6","42.6","1.6","4","0"
"20130110","강서","-8.3","-12.3","-3.5","54.5","36.1","74","1","3.5","0"
"20130110","관악","-7.6","-11.2","-3.9","44.4","32.3","58.5","1.4","4.4","0"
"20130110","광진","-7.1","-11.5","-0.1","45.5","29.9","58.2","1.2","3.7","0"
"20130110","구로","-7.3","-11","-3.4","46.5","32.7","60.4","1.5","4","0"
"20130110","금천","-7.1","-10.4","-3","37.1","24.3","51.5","1.7","4.5","0"
"20130110","남산","-8.1","-12.4","-2.9","60.6","49.5","75.1","1.5","3.8","0"
"20130110","노원","-7.6","-12.6","-2","49","31.2","71.4","0.8","2.7","0"
"20130110","도봉","-8.6","-13.8","-2.4","51.6","30.8","73.4","0.9","2.7","0"
"20130110","동대문","-7.5","-12.3","-2.3","46.5","30.7","65.6","1.6","5.2","0"
"20130110","동작","-7.2","-11.1","-2.9","42.5","30.1","54.6","1.4","3.9","0"
"20130110","마포","-8.4","-12.6","-4.4","50","34.9","64.7","0.9","3.8","0"
"20130110","서대문","-8.7","-12.9","-4.1","49.4","34.6","65.4","1.3","4.1","0"
"20130110","서초","-6.4","-9.6","-2.3","8.4","0","20.2","1.4","4.2","0"
"20130110","성동","-7.3","-11.2","-2.2","40.7","25.4","62.8","1.6","4.5","0"
"20130110","성북","-7.8","-11.4","-3.6","46.6","29.6","61.1","1.1","3.6","0"
"20130110","송파","-8","-13.1","-2.3","49.8","31.3","70.2","0.8","3.1","0"
"20130110","양천","-7.2","-11","-3","32.3","16.9","53","1.3","4.2","0"
"20130110","영등포","-7.9","-11.7","-4","50.4","35","65.1","2","4.6","0"
"20130110","용산","-6.9","-10.5","-0.1","33.6","16.8","53.6","1.5","5.6","0"
"20130110","은평","-8.3","-12.7","-4.2","47","32.8","61.7","1.4","4.1","0"
"20130110","종로","-7.5","-11.2","-2.4","44.1","33","56","0.9","3.9","0"
"20130110","중구","-8.5","-13.2","-3.3","38.2","27.6","50.1","1.4","5.1","0"
"20130110","중랑","-7.6","-11.4","-1.9","43.9","30.1","55.7","1.4","3.8","0"
"20130111","강남","-3.4","-7.5","1.1","59","49.3","68.7","0.6","1.8","0"
"20130111","강동","-2.9","-7.8","1.7","59.4","48.2","69.2","1.2","3","0"
"20130111","강북","-0.7","-2.6","0.8","58.7","49.3","68.7","1.2","3.3","0"
"20130111","강서","-2.3","-7.1","1.5","60.8","55.6","67.7","1.6","4.3","0"
"20130111","관악","-2.4","-6.2","1.8","56.9","47.5","63.9","0.8","3.5","0"
"20130111","광진","-2.9","-7.1","1.3","56.9","49.4","66.4","1.1","3.3","0"
"20130111","구로","-2.1","-6.8","2.1","58.6","51.2","66.3","1.8","4.1","0"
"20130111","금천","-2","-7.1","2.2","50.4","43.8","55.6","1.4","3.4","0"
"20130111","남산","-3.2","-7.5","1","74.5","63.7","99.8","1.7","3.7","0"
"20130111","노원","-3.5","-8.1","1.2","59.1","51.1","67.2","0.8","2.5","0"
"20130111","도봉","-3.9","-9","0.5","60.5","51.1","73.9","0.7","3","0"
"20130111","동대문","-3.2","-8","1.1","57.8","49.6","64.4","1.5","3.4","0"
"20130111","동작","-2.3","-5.9","1.5","54.4","47.3","60.5","1.8","4.4","0"
"20130111","마포","-2.4","-7.4","1.9","58.3","51.1","63.3","1.4","4.3","0"
"20130111","서대문","-3","-7","1","59","53.2","65.1","2.3","5.2","0"
"20130111","서초","-1.8","-6.3","3","21.5","13.1","27.7","0.9","2.5","0"
"20130111","성동","-2.8","-7.6","1.7","51.8","38.9","66.2","1.6","3.5","0"
"20130111","성북","-3.5","-7.2","0.2","58.4","52.7","66.1","1","3.1","0"
"20130111","송파","-3.3","-9","1.3","58.9","47.3","69.5","0.6","2.3","0"
"20130111","양천","-1.6","-5.9","2.5","43.6","33","51.7","1.6","3.7","0"
"20130111","영등포","-2.2","-6.5","1.7","58.6","52.6","64.7","2.1","4.8","0"
"20130111","용산","-2","-5.9","2.2","54.1","45.6","61","1.4","3.6","0"
"20130111","은평","-2.5","-7.1","1.3","56.5","49","61","2.2","4.8","0"
"20130111","종로","-2.2","-6.3","1.4","55.8","48.9","63.4","0.7","3","0"
"20130111","중구","-3.5","-8.3","0.5","51.5","41.1","58.9","1.1","3","0"
"20130111","중랑","-3.2","-7.6","1.1","56.6","48.8","66.5","1","3.1","0"
"20130112","강남","0.6","-2.6","4.6","72.1","57.3","89.5","0.9","4.3","1"
"20130112","강동","0.9","-2.6","4.7","73.7","60.4","91.5","1.4","4.4","0"
"20130112","강북","0.4","-2.7","4.9","74","59.8","88.1","1.1","4","0"
"20130112","강서","0.9","-1.2","4.4","75.3","62.3","89.3","1.4","4","0"
"20130112","관악","1","-1.6","4.4","73.3","51.8","93.1","1","4.6","0.5"
"20130112","광진","0.9","-2.6","4.5","72","60.2","89.7","1.1","3.6","0.5"
"20130112","구로","1","-1.6","4.6","75.6","57","91.1","2","6.1","0.5"
"20130112","금천","1.2","-1.1","4.9","66.5","47.5","80.4","1.9","5.5","0.5"
"20130112","남산","0","-2.7","4.1","87.8","73.6","99.9","1.2","3.8","0"
"20130112","노원","0.3","-2.6","4.5","77.9","63.8","93.5","0.8","2.5","0"
"20130112","도봉","-0.5","-3.1","4.1","77.2","61.3","93.5","0.5","3.3","0.5"
"20130112","동대문","0.5","-2.3","4.4","73.2","61.6","86.5","1.4","5.2","0"
"20130112","동작","1.1","-1.8","4.7","71.1","55.6","89.7","2","5.7","1"
"20130112","마포","0.8","-1.7","4.7","73.6","60.6","88.6","1.3","4","0"
"20130112","서대문","0.3","-2.1","4","75","60.8","88.6","1.7","6.4","0"
"20130112","서초","1.7","-1.1","5.3","35.8","16.3","53.7","1.2","4.9","0.5"
"20130112","성동","0.7","-2.7","4.5","68.8","54.3","88.8","1.6","5.2","0.5"
"20130112","성북","0.1","-2.8","4.2","73.8","61.6","83.4","1.4","4.1","0"
"20130112","송파","0.9","-3","5.1","71.4","56.5","90.5","0.8","3.2","0"
"20130112","양천","1.5","-1.4","5.7","58.8","43.9","77.2","1.2","3.3","0.5"
"20130112","영등포","1","-1.5","4.2","73.4","61.1","87.4","2","6.2","1"
"20130112","용산","1.2","-1.7","4.6","69.6","56.8","84","1.2","4.7","0.5"
"20130112","은평","0.7","-1.3","4.3","71.9","58.4","85.6","2.1","5.6","0"
"20130112","종로","1","-1.6","4.8","71.2","61","83.3","0.5","4.1","0"
"20130112","중구","-0.2","-3.2","4","67.1","55.7","81.1","1.3","5.4","2"
"20130112","중랑","0.8","-2.4","4.3","71","57.5","86.6","1.4","4.7","0"
"20130113","강남","0.1","-2.8","3.5","71.3","46.2","87.6","0.6","2","0"
"20130113","강동","0.2","-3","3.8","73.2","50.7","91.1","1.4","3.5","0"
"20130113","강북","0.8","-2","3.3","63.6","43.1","88.7","1","2.5","0"
"20130113","강서","-1.1","-3.8","2","83.2","69.6","94.4","0.9","2.6","0"
"20130113","관악","0.3","-1.9","3.4","75.4","50.6","90.1","0.6","2.7","0"
"20130113","광진","0.5","-3","4.1","71.2","49.3","90","0.9","3.2","0"
"20130113","구로","0.3","-1.5","2.9","78.7","62.9","92.2","1.3","4.7","0"
"20130113","금천","0.7","-1.9","3.4","68.8","50.2","83.9","1.3","3.6","0"
"20130113","남산","0","-2.9","3.6","82.6","55.1","99.9","1.2","3.1","0"
"20130113","노원","-0.6","-3.5","3.2","80.5","54.1","98.7","0.7","2.8","0"
"20130113","도봉","-1.3","-4.6","2.9","77.6","49.4","95.7","0.7","3.2","0"
