"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"20171202","강북","1.89999997615814","-3.40000009536743","7.19999980926514","64.5999984741211","41.5999984741211","79.8000030517578","0.5","3.59999990463257","0"
"20171202","관악","2.70000004768372","-1.79999995231628","7.30000019073486","61.9000015258789","37.9000015258789","84.5999984741211","0.899999976158142","3.20000004768372","0"
"20171202","광진","2.40000009536743","-3","7.59999990463257","64","41","83.0999984741211","1","3.90000009536743","0"
"20171202","구로","2.79999995231628","-1.5","7.30000019073486","61.9000015258789","38.2000007629395","90.6999969482422","1.70000004768372","5.30000019073486","0"
"20171202","금천","2.79999995231628","-2.20000004768372","7.5","56.5999984741211","32.9000015258789","80.4000015258789","1.10000002384186","4.5","0"
"20171202","남산","-2.20000004768372","-3.70000004768372","1.5","81.9000015258789","58.2999992370605","89.0999984741211","1.10000002384186","3.20000004768372","0"
"20171202","노원","1.29999995231628","-4.5","6.80000019073486","63.7999992370605","41.4000015258789","83.5","0.5","2.59999990463257","0"
"20171202","동대문","1.89999997615814","-3.90000009536743","6.90000009536743","63.2000007629395","41.2999992370605","80.9000015258789","1.20000004768372","3.40000009536743","0"
"20171202","동작","3","-1.70000004768372","8.39999961853027","61.5","37.9000015258789","82.6999969482422","1.39999997615814","4.59999990463257","0"
"20171202","마포","2.29999995231628","-2.70000004768372","7.5","64.5","41.2999992370605","91.1999969482422","1.29999995231628","3.5","0"
"20171202","서대문","2.09999990463257","-2.70000004768372","7.09999990463257","61.5","40","89.3000030517578","2","5.5","0"
"20171202","성동","2.40000009536743","-3.29999995231628","7.90000009536743","63.2000007629395","37.5","86.6999969482422","1.60000002384186","3.90000009536743","0"
"20171202","성북","1.79999995231628","-3.40000009536743","6.80000019073486","54.2999992370605","32.2000007629395","71.3000030517578","1","3.40000009536743","0"
"20171202","송파","2","-3.90000009536743","7.59999990463257","65.3000030517578","38.9000015258789","88.6999969482422","0.899999976158142","3.40000009536743","0"
"20171202","양천","3","-1.5","7.40000009536743","63","38.2999992370605","86","1.39999997615814","4.09999990463257","0"
"20171202","영등포","3","-1.39999997615814","8.10000038146973","64.0999984741211","40","88.6999969482422","1.79999995231628","5.19999980926514","0"
"20171202","용산","3","-1.70000004768372","8","60.5999984741211","39.5999984741211","79.5999984741211","1.20000004768372","4.69999980926514","0"
"20171202","은평","1.89999997615814","-3.09999990463257","6.69999980926514","60.2000007629395","40","85.6999969482422","1.5","4.80000019073486","0"
"20171202","중구","1.39999997615814","-4.19999980926514","6.5","64.3000030517578","41.2999992370605","84.6999969482422","1","5.19999980926514","0"
"20171202","중랑","1.89999997615814","-3.29999995231628","6.59999990463257","63.2999992370605","41.9000015258789","80.1999969482422","1.60000002384186","4.59999990463257","0"
"20171203","강남","4.90000009536743","3.09999990463257","7.5","80.4000015258789","57.5999984741211","93.5999984741211","0.5","2.20000004768372","2"
"20171203","강동","5.40000009536743","3","7.69999980926514","71","48.4000015258789","82.5","1.20000004768372","3.5","1.5"
