"20140107","중구","2.9","0.1","5.4","64.2","53.5","73.7","0.7","2.5","0"
"20140107","중랑","3.6","1.3","6.8","61.2","52.1","66.7","0.9","3.3","0"
"20140108","강남","1.8","-4.7","4.4","60.8","38.2","82.1","1.8","4.8","0"
"20140108","강동","2.4","-3.8","5.5","60.3","38.1","83.3","2.1","7","0"
"20140108","강북","2","-4.7","4.8","63.1","35.5","85.3","1.9","6","0"
"20140108","강서","1.2","-4.9","4.7","69","39.9","89.5","1.9","5.9","0"
"20140108","관악","1.5","-4.8","5.2","62.8","35.4","86.2","2.2","6","0"
"20140108","광진","2.4","-3.9","4.8","58.6","36.1","80.2","2.1","5.5","0"
"20140108","구로","1.5","-5","4.9","64.4","35.4","89.5","2.8","7.7","0"
"20140108","금천","1.7","-4.9","4.8","64.6","36","88.7","2.5","6.7","0"
"20140108","남산","1.4","-5.4","4.6","82.5","54","99.9","1.8","4.9","0"
"20140108","노원","2.1","-4","5.2","66.5","37.5","93.2","1.3","4","0"
"20140108","도봉","1.4","-4.9","4.8","66.7","38.2","89.9","1.4","4.4","0"
"20140108","동대문","2.2","-4.1","4.6","61.7","35.3","84.1","2","4.5","0"
"20140108","동작","2","-4.5","5.6","61.4","35.5","83.1","2.5","5.9","0"
"20140108","마포","1.3","-5","4.3","67.4","39.5","89.3","1.7","4.6","0"
"20140108","서대문","0.9","-5.6","4.3","69.8","41.6","92.2","2.2","6.9","0"
"20140108","서초","2.5","-3.6","5.5","35.1","10.5","56.8","1.9","4.9","0"
"20140108","성동","1.9","-4.8","4.8","54.5","30.3","80","2.5","6.7","0"
"20140108","성북","1.6","-4.8","4","63","36.9","85.3","1.1","4.4","0"
"20140108","송파","2.3","-3.8","5.2","56.7","34","80.2","1","3.6","0"
"20140108","양천","1.8","-4.7","5.5","60.1","31.2","82.8","2.7","6.9","0"
"20140108","영등포","1.4","-4.8","4.9","67.8","39.9","88.6","4.3","9.5","0"
"20140108","용산","2.3","-4.3","5.7","62.5","36.5","83.4","2.3","5.3","0"
"20140108","은평","1.6","-5","4.8","59.2","30.9","80.8","2.6","6.1","0"
"20140108","종로","2.1","-4.6","5.3","64.5","37.6","85.5","1.4","4.9","0"
"20140108","중구","1.1","-5.7","5.9","66.6","39.6","87.5","2.4","6.6","0"
"20140108","중랑","2.1","-4.3","4.8","60.3","34.3","83.1","2","5","0"
"20140109","강남","-6.6","-9.3","-3.4","33.4","19.4","43","2.3","5.4","0"
"20140109","강동","-5.7","-8","-3.1","32.9","19.8","48.3","2.9","7.7","0"
"20140109","강북","-6.2","-9","-2.6","31.7","18.8","46.4","2","5.3","0"
"20140109","강서","-6.6","-9.3","-3.9","39.2","21.9","50.2","2.3","5.7","0"
"20140109","관악","-6.8","-9.5","-4.3","33.1","16.4","43.8","2","7.6","0"
"20140109","광진","-5.7","-8.3","-2.3","31.5","18.1","45.4","2.4","6.9","0"
"20140109","구로","-6.6","-9.6","-4","35.4","19.5","43.9","3.1","7.5","0"
"20140109","금천","-6.5","-9.3","-3.8","35.6","21","44","3","8","0"
"20140109","남산","-7.1","-9.9","-3.8","62.5","43","82.3","1.9","4.6","0"
"20140109","노원","-6","-8.8","-2.3","34.2","20.8","48.9","1.4","4.4","0"
"20140109","도봉","-6.6","-9.5","-3","34.7","18.8","48.9","1.5","4.2","0"
"20140109","동대문","-5.8","-8.3","-2.9","33","19.2","49.4","2.2","6","0"
"20140109","동작","-6.2","-8.9","-3.2","31.9","16.7","41.4","2.7","7.1","0"
"20140109","마포","-6.8","-9.6","-3.5","34.6","19.4","47","1.9","4.6","0"
"20140109","서대문","-7.4","-10.3","-4.3","35.5","20.7","45","2.5","7.4","0"
"20140109","서초","-5.4","-8.1","-2.5","9.8","0","17.1","2.1","5.2","0"
"20140109","성동","-6.2","-9.2","-2.6","26.5","13.3","36.2","2.7","5.8","0"
"20140109","성북","-6.6","-9.1","-4.5","32.8","19.9","47.7","1.8","5.4","0"
"20140109","송파","-5.5","-7.9","-2.5","29.9","15.8","43.6","1.4","3.7","0"
"20140109","양천","-6.3","-9.3","-3.3","30.7","13.8","39","3.1","7.1","0"
"20140109","영등포","-6.7","-9.5","-4.2","37.6","21.6","47.1","4.7","9.4","0"
"20140109","용산","-6.1","-9","-3","30.9","16.2","40.1","2.7","6.2","0"
"20140109","은평","-6.7","-9.6","-3.8","26.5","11.2","35.4","3.1","6.5","0"
"20140109","종로","-6.4","-9.3","-3.1","33.8","18.9","42.9","1.7","4.9","0"
"20140109","중구","-7.3","-10.2","-4.8","34.7","19","44.1","2.6","6.2","0"
"20140109","중랑","-6.1","-8.7","-3.4","31.2","18.9","46.3","2.4","6","0"
"20140110","강남","-4.1","-7","-0.9","53.8","37.8","70","0.9","3.2","0"
"20140110","강동","-3.6","-7.1","-0.2","53","34.6","73","1.4","4.3","0"
"20140110","강북","-4.4","-8","-0.1","51.6","35.2","73.5","1","3.9","0"
"20140110","강서","-3.8","-7.1","-0.7","57.4","41.4","77.4","1.4","3.9","0"
"20140110","관악","-4","-6.8","-0.6","52.7","37.5","73","0.4","3.1","0"
"20140110","광진","-3.8","-7.8","0.1","50.9","34.6","70.8","1.2","4.1","0"
"20140110","구로","-3.8","-6.7","-0.2","56.3","41.7","79","1.4","4.4","0"
"20140110","금천","-4","-7.3","-0.2","58.9","41.5","81","1.6","3.8","0"
"20140110","남산","-4.8","-8.5","-0.7","84.2","72.9","99.9","1.2","3.5","0"
"20140110","노원","-4.4","-8.4","-0.1","53.8","37.3","75.1","1","2.6","0"
"20140110","도봉","-5.3","-9.3","-0.6","56.6","40.1","82.4","0.3","2.4","0"
"20140110","동대문","-4.1","-8.1","-0.5","53.6","36.3","77","1.6","5.1","0"
"20140110","동작","-3.6","-6.7","0","50","35.1","70.7","1.5","3.9","0"
"20140110","마포","-4.3","-7.8","-0.7","56.2","40.2","80.9","0.1","3.6","0"
"20140110","서대문","-4.9","-8.6","-0.6","56.8","40.7","81.7","0.8","4.4","0"
"20140110","서초","-3.4","-6.9","0.2","28.1","9.9","50.8","0.8","2.5","0"
"20140110","성동","-3.7","-7.3","0.4","45.2","29","65.7","1.4","4","0"
"20140110","성북","-4.6","-8.1","-1","53.1","35.9","75.7","0.8","3.3","0"
"20140110","송파","-4.3","-8.4","0.5","51.4","33.7","72.1","1","3.6","0"
"20140110","양천","-3.4","-6.7","0","50.8","36.5","72.3","1.2","3.3","0"
"20140110","영등포","-3.8","-7.1","-0.6","54.8","39.5","76.1","1.3","4.7","0"
"20140110","용산","-3.5","-6.7","0","51.2","34.4","72.6","1.2","3.6","0"
"20140110","은평","-4.2","-7.7","-0.5","47.5","30.4","70.1","1.3","4.1","0"
"20140110","종로","-3.7","-7.3","-0.2","52.9","36.3","73.2","0.8","3.5","0"
"20140110","중구","-4.8","-9","0","55","39.6","77.1","1.2","4.8","0"
"20140110","중랑","-4.1","-7.3","-0.6","51.3","34.1","71.7","1.4","3.9","0"
"20140111","강남","-0.9","-4.2","2.4","54.2","19.8","83.5","0.7","3.7","0"
"20140111","강동","-0.5","-4.5","2.9","54.6","21","84.1","1.1","4.7","0"
"20140111","강북","-0.8","-4.7","3.5","54.8","18.3","82.4","1","3.8","0"
"20140111","강서","-0.8","-4.4","2.4","55.2","23.2","89","1.1","3.3","0"
"20140111","관악","-0.6","-3.4","2.6","48.8","18","83.8","0.4","3.5","0"
"20140111","광진","-0.5","-4.7","3.3","54","20.4","83.6","1.1","3.5","0"
"20140111","구로","-0.7","-3.7","2.9","55.5","21","89.1","1","4.4","0"
"20140111","금천","-0.9","-4.5","3.1","58.3","22.3","92.6","1.3","3.9","0"
"20140111","남산","-1.2","-4.6","2.1","77.5","47.6","99.9","1","3.9","0"
"20140111","노원","-1.1","-5.5","3.5","58.9","20.8","90.8","0.9","3.3","0"
"20140111","도봉","-2","-7.1","3.2","59.4","20","91.6","0.3","2.8","0"
"20140111","동대문","-1","-5","3","56","19.9","84.5","1.5","4.6","0"
"20140111","동작","-0.1","-3.5","2.9","47.2","16.6","81.6","1.4","3.6","0"
"20140111","마포","-1.2","-5.2","2.4","54.3","19.3","86.5","0.3","3.1","0"
