"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"20100304","은평","6.1","5.2","7.3","68.7","51.6","85","2.4","6.5","1"
"20100304","종로","6.7","5.7","7.8","67.4","50.4","82.8","1.4","3.8","1.5"
"20100304","중구","5.3","4.2","6.7","70.3","52.8","87.5","2","4.2","1.5"
"20100304","중랑","5.8","4.9","7","70.2","52.2","85.9","2.1","4.6","2"
"20100305","강남","7.2","4.9","10.3","70.6","52.6","88.6","1.1","4","0.5"
"20100305","강동","7.3","5","10.1","73.8","53","92.3","1.4","4.2","0.5"
"20100305","강북","7.3","5.3","10","70.8","51.8","88.4","1.2","4.4","0.5"
"20100305","강서","6.6","4.6","9.4","72.6","51.8","88.8","1.5","4.4","0"
"20100305","관악","7","4.7","10.1","70.6","51.1","91","1.5","4.2","0"
"20100305","광진","7.5","5.4","10.2","72.2","51.7","89.3","1.4","4.1","0"
"20100305","구로","7","4.7","9.8","70.3","51","90.3","2.1","5.2","0"
"20100305","금천","7.1","5.1","9.9","69.8","51","89.8","1.8","4.8","0"
"20100305","남산","6.7","4.4","10.3","75.5","56.8","96.2","1.4","4.5","0.5"
"20100305","노원","7.5","5.1","10.2","70.3","51.7","89.2","0.9","3","0"
"20100305","도봉","7.1","4.7","10.3","71.9","52.8","90.7","1","3.2","0"
"20100305","동대문","7.5","5.4","10.1","73.9","53.9","94.5","1.3","3.5","0.5"
"20100305","동작","7.2","4.7","10.3","69.6","51.4","89.2","1.8","4.6","0.5"
"20100305","마포","6.9","4.6","10.2","71.6","52.2","88.5","1.6","3.9","0"
"20100305","서대문","6.5","4.1","9.9","73.2","54.8","90.1","1.5","4.4","0.5"
"20100305","서초","8.1","5.8","11.1","69.6","51","90.2","1.4","4.3","0.5"
"20100305","성동","7.5","5.1","10.8","70.4","50.5","89.6","1.5","4.7","0.5"
"20100305","성북","6.9","4.9","9.5","72.4","52.4","89.3","1","3.3","0.5"
"20100305","송파","7.4","5","11","73.6","50.5","91.3","0.8","3.4","0.5"
"20100305","양천","7.1","4.8","10.2","69.5","49.9","87.7","1.7","4.8","0"
"20100305","영등포","6.8","4.6","9.7","72.9","52.4","89.4","2.8","6.2","0"
"20100305","용산","7.5","5.1","10.4","68.8","51.6","86.5","1.6","4.5","0"
"20100305","은평","6.9","4.5","10.1","71.1","52.2","89","1.9","5.3","0.5"
"20100305","종로","7.5","5","10.7","69.1","52.5","88.1","1.2","4.5","0.5"
"20100305","중구","6.5","4.2","9.4","71.3","53.2","90.7","1.6","5","0.5"
"20100305","중랑","7.2","5.2","9.8","71.2","51.1","89.8","1.3","4.2","0"
"20100306","강남","6.6","3.2","11","58.1","47.6","72.5","1.3","3","0"
"20100306","강동","6.9","3.1","11.2","59.1","47.6","71.5","2.4","5.7","0"
"20100306","강북","6.7","2.4","11.4","55.4","42.7","67.3","2.1","5.3","0"
"20100306","강서","5.8","1.6","10.5","60.8","49.2","74.2","2.6","7.6","0"
"20100306","관악","6.4","2.2","11.5","59.9","44.9","73.9","1.5","3.6","0"
"20100306","광진","7","3.4","11.5","57","46.3","67.1","2.7","6.3","0"
"20100306","구로","6.3","2","11.1","58.7","46.5","72.9","2.7","6.6","0"
"20100306","금천","6.5","2.5","11.2","58.5","46","71.9","2.3","4.9","0"
"20100306","남산","6.4","2","11","62","47.9","79.8","2.1","5.7","0"
"20100306","노원","6.6","2.3","11.6","55.8","42.9","68.8","1.6","3.8","0"
"20100306","도봉","6.4","1.9","11.4","56.4","42.8","69.7","1.7","4.2","0"
"20100306","동대문","6.9","2.9","11.6","57.9","44.8","71","2.6","6.4","0"
"20100306","동작","6.5","2.3","11.1","59","46.6","73.5","2.1","6","0"
"20100306","마포","6.1","1.2","10.8","59.2","47","74.2","2","4.3","0"
"20100306","서대문","5.8","1.3","10.7","61","48.2","77.1","2.5","7.6","0"
"20100306","서초","7.7","4.1","11.8","58.4","45.7","71.8","1.6","4.1","0"
"20100306","성동","7","2.8","12.5","56.9","43.8","72","2.3","5.6","0"
"20100306","성북","6.4","2.2","10.7","56.4","43.4","67.6","2","4.7","0"
"20100306","송파","7.2","3.4","11.2","57.9","46.9","69.3","1.5","4.2","0"
"20100306","양천","6.5","2.1","11.3","57.6","46","72.7","2.3","5.4","0"
"20100306","영등포","6","1.4","10.5","60.8","48.7","75","3.1","5.7","0"
"20100306","용산","7.1","3.5","11.9","56.6","44.2","71.5","2.1","5.8","0"
"20100306","은평","6.2","1.2","11.4","58.9","43.1","74.6","2.2","5.4","0"
"20100306","종로","7.1","3.3","11.6","56","42.5","71.1","1.2","3.2","0"
"20100306","중구","6.1","2.4","10.5","57.8","45.5","73.8","1.8","4.4","0"
"20100306","중랑","6.5","2.6","11.1","57.2","44.4","70.1","2.2","5","0"
"20100307","강남","5.5","3.4","8.1","52.6","42.3","62.7","1.3","4.7","0"
"20100307","강동","5.5","3.4","8","53.3","43.4","63.5","3.3","6.4","0"
"20100307","강북","5.5","3.3","8","51.1","41.7","60.6","2.3","5.2","0"
"20100307","강서","5.7","3.7","8.3","53.7","43.7","63.5","4.8","8.3","0"
"20100307","관악","5.7","3.6","8.4","52.8","41.9","64.1","1.3","3.3","0"
"20100307","광진","5.6","3.4","8.3","52.5","42.1","63.5","3.3","7.1","0"
"20100307","구로","5.8","3.7","8.5","51.5","42.2","62.4","3.6","6.6","0"
"20100307","금천","5.9","3.8","8.1","51.2","42","61.6","2.9","5.9","0"
"20100307","남산","5.2","2.8","8","55.2","44.6","67.1","3.4","6.7","0"
"20100307","노원","5.6","3.4","8.3","50.7","40.7","60.7","1.5","4.1","0"
"20100307","도봉","5.4","3.4","7.8","51.5","41.6","60.4","1.4","3.9","0"
"20100307","동대문","5.7","3.5","8.3","53.3","42.5","64","3.1","6.3","0"
"20100307","동작","5.7","3.5","8.1","51.8","41.6","62.7","3.2","6.6","0"
"20100307","마포","5.8","3.7","8.2","50.8","41.6","60.5","2.2","4.9","0"
"20100307","서대문","4.9","2.8","7.3","53.2","43.5","63","4.1","8.7","0"
"20100307","서초","6.7","4.6","9.2","51.2","41.2","61.2","2.1","5.2","0"
"20100307","성동","5.8","3.2","9.7","51.8","40.2","63.8","3","6.1","0"
"20100307","성북","5.1","2.9","7.7","52.3","42.8","62.6","2.3","5.5","0"
"20100307","송파","5.8","3.4","8.3","51.6","42.1","62.7","1.5","3.8","0"
"20100307","양천","6.1","3.9","8.5","50.3","41.3","60.8","2.7","5.8","0"
"20100307","영등포","5.9","3.7","8.5","51.5","42.9","61.5","2.3","5.1","0"
"20100307","용산","6","3.7","8.6","49.7","40","60.6","3","6.7","0"
"20100307","은평","5.4","3.4","7.9","51.5","42.5","60.7","2.6","5.8","0"
"20100307","종로","6.1","3.9","8.5","50","40.6","60","1.7","4","0"
"20100307","중구","4.8","2.5","7.5","52.4","42.6","63.4","2.3","5.2","0"
"20100307","중랑","5.2","3","7.8","52.4","41.7","63.2","2.6","5.5","0"
"20100308","강남","4.4","1.7","6.8","51.6","39.5","62.4","1.2","3.5","0"
"20100308","강동","4.5","1.6","7.3","52","39.5","63","2.8","6.9","0"
"20100308","강북","4.5","2","6.9","49.4","38.4","58.3","2.3","6.2","0"
"20100308","강서","4.9","2.4","7.1","50.8","38.9","59.8","4.4","7.8","0"
"20100308","관악","4.7","1.8","7.1","50.8","38.8","61.7","1.2","3.5","0"
"20100308","광진","4.6","2","7.2","51.3","38.8","61.8","2.8","6","0"
"20100308","구로","4.9","2.2","7","49.5","38","60.3","3.4","7","0"
"20100308","금천","4.8","1.9","7","49.4","38.1","61.1","2.7","7.3","0"
"20100308","남산","4.2","1.5","7.6","53.3","40.5","63.6","3.2","6.7","0"
"20100308","노원","4.5","1.8","7.2","49.5","39.2","58.6","1.4","5.1","0"
"20100308","도봉","4.3","0.6","7.1","50.5","39.5","64.3","1.4","4.8","0"
"20100308","동대문","4.7","2.1","7.4","51.9","39.1","62.2","3","7.1","0"
"20100308","동작","4.7","2","7.1","50.2","37.8","60","2.9","6.5","0"
"20100308","마포","4.8","2.4","7","48.4","37.2","57","2.1","5.5","0"
"20100308","서대문","4","1.6","6.3","50.8","38.8","59.5","4","9.6","0"
"20100308","서초","5.5","2.5","8.2","50.4","38","63.1","1.8","4.6","0"
"20100308","성동","4.6","1.6","8.2","50.6","37.2","61.7","2.7","6","0"
"20100308","성북","4.1","1.6","6.6","50.6","38.9","60.3","2.2","5.9","0"
"20100308","송파","4.6","1.2","7.2","50.6","38.4","63.4","1.5","4.6","0"
"20100308","양천","5.2","2.4","7.9","48.2","36.7","58.2","2.7","6.2","0"
"20100308","영등포","4.9","2.4","7.3","49.3","38.1","58.9","2.4","6.4","0"
"20100308","용산","5.1","2.3","8.3","47.7","35.8","57.9","2.8","5.8","0"
"20100308","은평","4.5","2","6.8","48.9","37.7","57.8","2.4","6.4","0"
"20100308","종로","5.1","2.5","7.6","48.2","36.9","57.7","1.6","4.2","0"
"20100308","중구","3.9","1.1","7","50.8","38.2","61.1","2.1","4.8","0"
"20100308","중랑","4.2","1.7","6.9","51.3","37.8","62","2","4.6","0"
"20100309","강남","2.6","-3.1","5.7","65.2","46.3","91.9","1.2","5.5","11.5"
"20100309","강동","3","-2.9","6.4","65.2","46.3","94.2","2","6","8"
"20100309","강북","2.8","-2.4","6.5","62.8","43.5","89.9","1.5","4.6","11.5"
"20100309","강서","2.6","-2.9","6.2","66.6","42","94.2","2.8","6.2","10.5"
"20100309","관악","2.6","-3","5.7","67.4","47","94.2","1.4","5.2","12"
"20100309","광진","3.1","-2.7","6.7","63.8","44.3","92.3","1.9","5","9"
"20100309","구로","2.7","-3","6.2","67.5","41.9","95.1","2.5","6.8","11.5"
"20100309","금천","2.6","-2.8","6","66.3","43.9","92.5","2.1","5","11.5"
"20100309","남산","2.3","-3.6","5.9","68.9","46.3","97.7","1.9","4.8","13"
"20100309","노원","3.1","-2.3","6.3","61.9","44.6","90.9","0.9","3.9","11"
"20100309","도봉","2.8","-2.8","6.3","63.6","43.9","91.9","0.9","3.6","9.5"
"20100309","동대문","3.1","-2.7","6.6","66.2","44.6","99.3","2.1","6","9.5"
"20100309","동작","2.7","-2.8","6.1","66","42.3","93.7","2.4","6.3","9.5"
"20100309","마포","2.7","-3.2","6.3","64.5","42","93.1","1.8","6.1","10.5"
"20100309","서대문","2","-3.8","6","66.3","42.3","92.7","2.3","6.7","13"
"20100309","서초","3.6","-2","6.7","65.4","45.5","92.7","1.6","6","14"
"20100309","성동","2.9","-3.1","7","64.8","43.2","93.2","2.1","7.1","10"
"20100309","성북","2.5","-3","6","63.7","43.1","91.6","1.4","4.6","11.5"
"20100309","송파","3.1","-2.3","6.4","63.4","45.9","90.9","1","3.1","9.5"
"20100309","양천","2.9","-2.5","6.4","64.9","39.9","92","2","6.1","10"
"20100309","영등포","2.7","-3.1","6.3","65.1","42","93.9","2.4","7.1","10.5"
"20100309","용산","3.1","-2.6","7.1","62.9","39.6","91.7","2.2","5","3.5"
"20100309","은평","2.4","-3.5","6.2","64.9","42.1","92.3","2.1","5.1","12"
"20100309","종로","3","-3.3","6.5","62.9","41.7","92.7","1.2","4.1","11.5"
"20100309","중구","1.9","-4","5.7","65.5","42.5","94.6","1.8","5.6","13"
"20100309","중랑","2.7","-3","5.9","63.9","42.1","92.6","1.7","4.4","11.5"
"20100310","강남","-1.1","-3.5","1","82.7","69.5","92.9","1.5","4","5.5"
"20100310","강동","-1.5","-3.5","0.6","88.4","73","95.9","2.2","6","4.5"
"20100310","강북","-0.6","-3.2","2.5","79","64.5","90.2","1.2","4.4","5.5"
"20100310","강서","-1","-3.6","1.6","83.6","67.5","94.4","1.9","4.8","4"
"20100310","관악","-1.3","-3.5","1","85.4","70.6","94.6","1.4","4.9","4.5"
"20100310","광진","-0.6","-3.1","1.9","84.4","66.8","94.9","2","5.6","4.5"
"20100310","구로","-1","-3.4","1.4","83.1","67.7","95.3","2.4","5.9","3"
"20100310","금천","-1.1","-3.4","0.9","83.4","71.7","93.4","1.9","4.2","3.5"
"20100310","남산","-1.5","-4","1.2","89","71.7","99.3","0.7","3.6","7"
"20100310","노원","-0.5","-3.2","2.3","80.1","65.2","91.4","0.9","3.9","6"
"20100310","도봉","-0.7","-3.4","2.4","80.3","66.1","91.9","0.7","3.4","3"
"20100310","동대문","-0.7","-3.4","2.5","87.5","67.5","99.9","1.8","4.6","5"
"20100310","동작","-1.1","-3.4","1.4","84.2","68.6","94.1","2.4","5","3.5"
"20100310","마포","-1","-3.6","1.6","83.6","68.4","93.6","1.6","4.3","4.5"
"20100310","서대문","-1.4","-4","1.1","85.2","70.5","94.3","1.1","4.7","8"
"20100310","서초","-0.4","-2.6","2.1","83.8","71.8","93.7","2.1","4.9","4"
"20100310","성동","-0.7","-3.4","1.9","81.5","64.6","93.9","2.6","5.7","4"
"20100310","성북","-1.1","-3.6","1.3","80.8","70.1","91.9","1.4","4.5","3"
"20100310","송파","-0.6","-2.8","1.2","82.5","71.2","92","1","4","6"
"20100310","양천","-0.5","-3.1","1.8","79.9","67.1","92.4","1.5","3.7","4"
"20100310","영등포","-1.5","-3.5","1","88.4","70.5","95.4","2.7","6.6","5.5"
"20100310","용산","-0.7","-3.2","1.8","83.3","66.8","93.2","1.9","4.7","8"
"20100310","은평","-1.5","-3.8","1.4","86.9","69.3","94.2","2","5.5","7.5"
"20100310","종로","-0.9","-3.5","2","82","64.3","93.8","0.9","3.7","5"
"20100310","중구","-1.9","-4.4","0.5","88.3","71.5","96.6","2","5","5.5"
"20100310","중랑","-0.9","-3.6","1.5","81.1","64.4","93.3","1.9","5.2","4"
"20100311","강남","2.9","-1.4","7","62.8","47","77","1","3.6","0"
"20100311","강동","2.9","-1.6","7","63.9","46.4","81.3","1.9","6.6","0"
"20100311","강북","2.8","-1.6","7.1","61.6","44.2","78.6","2","5.2","0"
"20100311","강서","3.1","-0.9","7.1","61","42.7","74.8","1.7","6.1","0"
"20100311","관악","2.7","-1.3","6.9","63.5","47.7","75.2","1.9","5.1","0"
"20100311","광진","3.2","-1.2","7.3","62.3","46.4","80.2","2","5","0"
"20100311","구로","3.1","-1.2","7.1","62.5","44.4","77.5","2.8","7","0"
"20100311","금천","2.7","-2","7","65.4","47.4","81.4","2.7","5.8","0"
"20100311","남산","2.2","-3.1","6.1","68.8","50.4","84.3","1.5","4.7","0"
"20100311","노원","3","-2.1","7.4","61.2","43.3","80","1.5","4.6","0"
"20100311","도봉","2.5","-3.1","7.1","63.7","41.9","83.7","1.5","4.2","0"
"20100311","동대문","3.1","-1.8","7.3","64.4","46.5","84.7","1.7","5.6","0"
"20100311","동작","3","-1.7","7","61.9","46.7","77.5","2.3","6.3","0"
"20100311","마포","3","-2","7.5","62.2","43.9","78.7","2","5.7","0"
"20100311","서대문","2.3","-2.7","6.3","64.7","48.9","79.3","2.5","6.7","0"
"20100311","서초","3.3","-1.4","7.5","65.1","46.9","80.4","1.8","4.4","0"
"20100311","성동","3.3","-1.1","7.6","61.2","45.1","78.5","2.7","6.8","0"
"20100311","성북","2.6","-1.9","6.4","63.6","48.6","79","1.2","4.5","0"
"20100311","송파","2.9","-1.8","6.7","64","46.2","81.4","1.9","5","0"
"20100311","양천","3.3","-0.9","6.9","61.7","45.9","76","2.3","5.9","0"
"20100311","영등포","3","-0.8","6.6","62.6","47.7","74.8","3.4","8.1","0"
"20100311","용산","3.3","-0.8","7.1","60.9","44.2","75.7","2","5.8","8.5"
"20100311","은평","2.8","-1.9","6.7","62.4","43.7","76.8","2.5","6.1","0"
"20100311","종로","3.3","-1.2","7.5","60.6","43.9","73.7","1.4","4.4","0"
"20100311","중구","1.8","-3","5.7","65.4","48.6","83.1","2.1","5.7","0"
"20100311","중랑","2.9","-1.2","7.1","61.4","45","78.1","2.9","6.7","0"
"20100312","강남","6.7","1.9","11.2","63.4","35.6","74","1.6","5.5","0"
"20100312","강동","6.8","2.4","11.4","63.9","33.8","74.8","2.9","8.3","0"
"20100312","강북","6.6","1.6","10.6","63.7","34.4","74.6","2.6","7.6","0"
"20100312","강서","6.6","1.6","10.4","64.4","43.7","74.5","2.6","8.8","0"
"20100312","관악","6.5","1.9","11","65.3","40","77.3","2.9","8.7","0"
"20100312","광진","7","2.6","11.5","63.5","33.6","74.2","3","9","0"
"20100312","구로","6.6","2","10.8","64.4","39.8","77.8","4.7","12.5","0"
"20100312","금천","6.4","2.1","11","65.6","39.5","76.7","4.3","12.6","0"
"20100312","남산","6.2","1.2","10.3","68.3","39.6","79.8","2.8","6.6","0"
"20100312","노원","6.7","2","11","62.6","33.2","72.4","2","7.2","0"
"20100312","도봉","6.4","1.4","10.6","63.7","32.7","73","2.1","6.6","0"
"20100312","동대문","7","2.2","11.4","64.5","31.9","75.9","3","8.9","0"
"20100312","동작","6.9","2.1","11.1","63.4","38.7","74.9","3.5","10.1","0"
"20100312","마포","6.7","1.7","10.6","64.3","39.5","74.5","3.2","11.8","0"
"20100312","서대문","6.1","0.8","9.9","66.9","40.2","77.7","3.7","9.3","0"
"20100312","서초","7.5","3.1","12.1","64.8","39.3","75.8","2.6","8.4","0"
"20100312","성동","6.8","1.7","11.4","63.8","36.5","75.4","4.1","11.1","0"
"20100312","성북","6.3","1.5","10.4","64.4","34.6","75","1.7","8.4","0"
"20100312","송파","7","2.8","11.8","62.8","34.9","72.3","2.4","9.7","0"
"20100312","양천","6.9","2","10.8","63.6","41.8","75.6","2.7","8.5","0"
"20100312","영등포","6.7","1.7","10.6","65.1","44","76.7","4.5","10.9","0"
"20100312","용산","7.1","2.2","11.1","62.3","36.6","73.7","2.9","8.9","0"
"20100312","은평","6.5","1.3","10.3","64.5","38.8","75.1","3.8","7.7","0"
"20100312","종로","7.1","1.9","11.1","62.6","36.4","73.8","2","6.5","0"
"20100312","중구","6","1","10.2","64.8","36.6","76.1","3","10.7","0"
"20100312","중랑","6.7","2.2","11.3","63.1","29.3","74.1","4.1","11.4","0"
"20100313","강남","3.4","-0.5","8.4","30.4","17.6","46","1.5","5.2","0"
"20100313","강동","3.6","-0.3","8.9","29.6","17.9","45.9","2","6","0"
"20100313","강북","3.3","-0.8","8.7","28.8","16.3","42.2","1.6","4.2","0"
"20100313","강서","2.7","-1.1","7.4","35.6","18","49.6","1.9","4.5","0"
"20100313","관악","2.9","-0.9","8","32.3","17.9","47.9","1.9","5.2","0"
"20100313","광진","3.9","-0.2","9","27.4","16.2","42.3","1.8","4.6","0"
"20100313","구로","3.1","-0.8","7.5","31.7","16.9","46.2","2.6","6.6","0"
"20100313","금천","3.2","-0.7","8.2","31","17.5","45.1","2.5","5.3","0"
"20100313","남산","2.7","-1.4","8","34.3","19.8","54.3","1.5","4.5","0"
"20100313","노원","3.5","-0.9","8.7","28.3","15.5","42.5","1.5","4.2","0"
"20100313","도봉","2.7","-1.2","7.8","29.6","15.5","43.8","1.7","4.2","0"
"20100313","동대문","3.7","-0.6","9.1","29.8","16.8","52.1","2.2","5.4","0"
"20100313","동작","3.2","-0.7","8.1","32.4","17","47.5","2","5.4","0"
"20100313","마포","2.8","-1.3","7.7","33.5","17.2","49","1.9","5","0"
"20100313","서대문","2.2","-1.9","7.6","34.6","18.4","53.3","1.9","5.9","0"
"20100313","서초","4.1","0.4","9.1","32.2","17.9","46.3","1.8","4.6","0"
"20100313","성동","3.8","-0.8","9.1","30.6","8.2","47.6","1.9","5.5","0"
"20100313","성북","3.1","-1","7.8","28.3","17.3","43.1","1.5","4.7","0"
"20100313","송파","3.6","-0.2","8.4","28.7","16.8","43.3","1.4","3.8","0"
"20100313","양천","3.1","-0.8","7.5","31.7","15.7","45.6","2.3","6.8","0"
"20100313","영등포","2.7","-1.2","7.4","35.2","19.3","48.4","3.6","8.4","0"
"20100313","용산","3.7","-0.4","8.9","30.5","16.5","46.7","1.9","5.1","0"
"20100313","은평","2.6","-1.4","7.9","33.1","17.5","52","2.3","6.7","0"
"20100313","종로","3.5","-0.7","9.3","30.8","16.3","46.7","1.2","3.6","0"
"20100313","중구","2.4","-1.5","8","31.2","16.9","47.4","1.7","6.9","0"
"20100313","중랑","3.3","-0.7","8.3","27.4","15.9","41.9","2","5.5","0"
"20100314","강남","7","1.5","13.3","48.7","18.9","85","0.8","2.4","4"
"20100314","강동","7.4","1","14.5","49.1","18.1","85.4","2.4","5.6","2"
"20100314","강북","7.3","1.5","13.6","45.9","15","86","1.4","4","7"
"20100314","강서","7","1.1","13.1","49.6","19.2","86.2","3","7.3","4"
"20100314","관악","7.5","2.5","13.5","48.4","19.7","86.7","0.9","3.1","4"
"20100314","광진","7.8","1.8","13.8","44","15.8","83.3","2","5","4.5"
"20100314","구로","7.7","3.1","13.4","46.6","19","86.8","3.7","7.6","7.5"
"20100314","금천","7.8","2.7","13.6","46.7","20.4","83.6","2.7","6.7","5"
"20100314","남산","6.7","1.2","13","51.1","18.1","93.5","2.5","5.8","7.5"
"20100314","노원","7","0.9","13.9","48.3","13.4","87.5","0.7","3.3","8.5"
"20100314","도봉","6.6","-0.1","14.3","51.2","13.7","91.1","0.7","3.6","6.5"
"20100314","동대문","7.1","0.8","13.8","49.5","15.9","92.4","2.5","6.1","5"
"20100314","동작","7.4","2.5","13.2","46.8","18.5","85.5","3.1","6.7","6"
"20100314","마포","7","0.5","13.3","50","15.7","83.1","2.1","6.3","3"
"20100314","서대문","7.3","1.8","12.7","43","15.3","82.6","4.9","10.5","4"
"20100314","서초","8.1","3","14.4","48.2","19.7","83.1","1.7","5.1","2.5"
"20100314","성동","7.2","1.4","14.1","49.2","16.6","87.7","2","4.4","3.5"
"20100314","성북","6.9","1.3","13.1","47.5","15.2","88.4","1.8","4.3","8.5"
"20100314","송파","7","0","14.1","51.8","17.9","82.7","0.8","3","2"
"20100314","양천","7.8","2.5","13.5","45.7","16.4","85.4","2.5","6.2","5"
"20100314","영등포","7.5","1.9","13.4","47.1","18.2","85.3","2.6","5.4","5.5"
"20100314","용산","8","3.2","13.9","42.8","15.3","85.9","2.4","5.4","6.5"
"20100314","은평","7.5","1.4","13.3","45.1","12.1","82.3","2.6","9.2","4"
"20100314","종로","7.8","2.6","13.8","45","15","86.8","1.4","4.1","7.5"
"20100314","중구","6.5","1","12.9","47.7","15.6","90","1.6","4.4","6.5"
"20100314","중랑","7.3","1.6","13.4","44.3","16.1","86.2","2.4","5.3","4.5"
"20100315","강남","9.5","3.9","12.2","73.4","38.1","92.8","1.6","5.7","11"
"20100315","강동","9.9","4.1","12.1","73.2","36.7","96","2.9","8.4","10.5"
"20100315","강북","9.5","3.9","12","71.9","35.2","93.4","1.7","6.3","13"
"20100315","강서","9.5","3.7","11.6","73.5","39.8","94","2.6","5.6","12.5"
"20100315","관악","9.5","3.8","11.7","73.3","38.2","94.1","2","6.2","10"
"20100315","광진","10.1","4.5","12.2","72","35.2","93.1","2.5","6.6","10.5"
"20100315","구로","9.7","3.7","12.3","73.7","40.7","95.2","3.1","9.2","10.5"
"20100315","금천","10.3","3.8","13.6","72.1","38.3","93.2","2.6","6.8","10"
"20100315","남산","9","3.2","11.6","79.4","41","98.4","2","5","12"
"20100315","노원","9.6","4.2","12.2","69.8","29.7","93.2","1.2","5","12"
"20100315","도봉","9.1","3.7","12.1","73.2","31.6","95","1.5","6.9","14"
"20100315","동대문","10.1","4.3","12.5","72.9","34.1","98.4","2.4","6.8","10.5"
"20100315","동작","9.6","3.8","11.8","72.7","39.6","93.9","3.5","7.7","11.5"
"20100315","마포","9.6","3.7","11.9","73.1","38","93.2","2.5","5.5","11.5"
"20100315","서대문","9.1","3","11.5","75.6","39.1","94.5","4.2","10.6","12"
"20100315","서초","10.6","5.1","13.1","72.3","38.5","93.4","2.2","5.7","11.5"
"20100315","성동","9.5","3.8","11.6","74.3","37.1","94.1","2.3","6.7","11"
"20100315","성북","9.2","3.6","11.7","73.5","36.3","93.7","1.3","5.5","12"
"20100315","송파","10.1","4.5","12.5","73.5","35.7","93.5","1.2","3.9","12"
"20100315","양천","9.8","3.8","11.8","71.8","38.1","92.9","2.2","6.2","12"
"20100315","영등포","9.5","3.6","11.5","73.7","41.8","93.7","3.8","9.8","13"
"20100315","용산","10","4.2","12.3","71.5","37.5","91.6","2.5","5.9","11"
"20100315","은평","9.7","3.6","12","71.9","34.9","92.7","3.7","8.1","11.5"
"20100315","종로","9.8","4","12.3","73.2","35.3","92.8","1.7","5.8","12"
"20100315","중구","8.8","2.9","11.2","75.3","38","95.2","2","6.6","11"
"20100315","중랑","10.1","4.1","12.3","69.5","32.9","93.9","2.2","6.2","11"
"20100316","강남","1.9","0.1","4.3","39.5","28.4","54.3","3.1","7.4","0"
"20100316","강동","2.1","0.1","4.3","39.5","27.9","55.9","4.8","9","0"
"20100316","강북","1.9","-0.1","4.7","38.2","28.8","50.4","2.9","8.2","0"
"20100316","강서","1.9","0","4.6","41.4","31.1","58.7","2.8","6.8","0"
"20100316","관악","1.9","0.1","4.2","40.4","28.9","54.1","3.2","7.8","0"
"20100316","광진","2.4","0.5","5.2","38.4","27.1","54","3.7","8.1","0"
"20100316","구로","2.1","0.3","4.6","40.4","30.6","56.7","4.7","11","0"
"20100316","금천","2.1","0.3","4.8","39.8","30.3","55.8","3.7","8.8","0"
"20100316","남산","1.5","-0.5","4.2","43.4","31.3","61.6","2.7","6.2","0"
"20100316","노원","2.2","0.2","4.8","36.4","27.6","46.8","2.2","6.4","0"
"20100316","도봉","1.9","-0.2","5.2","37.6","27.5","49.8","3.1","7.1","0"
"20100316","동대문","2.2","0.3","5.1","39.7","27.8","54.5","3.5","9","0"
"20100316","동작","2.3","0.5","4.7","40.1","30.2","55.4","4.1","10","0"
"20100316","마포","1.9","0","4.3","40.8","28.4","56","2.9","6.7","0"
"20100316","서대문","1.4","-0.7","4.4","41.9","29","59","2.5","8.4","0"
"20100316","서초","3.1","1.3","5.1","39.3","29.7","51.8","3.6","8.1","0"
"20100316","성동","2.2","-0.1","5.3","40.1","27.6","57.2","3.9","9","0"
"20100316","성북","1.6","-0.4","4.2","39.1","28.8","52.7","2.3","7.5","0"
"20100316","송파","2.8","0.5","5.8","37.1","26.3","51.9","1.9","5.4","0"
"20100316","양천","2.4","0.4","5.1","40","28","57.9","2.6","6.7","0"
"20100316","영등포","1.9","0.2","4","42.4","32.6","59.8","5.3","10.3","0"
"20100316","용산","2.4","0.6","4.7","38.3","26.2","55.2","3.2","8.2","0"
"20100316","은평","1.6","-0.3","3.7","40","27.9","55.4","4","8.7","0"
"20100316","종로","2.1","0.1","5","39","27.6","55","2.7","6.8","0"
"20100316","중구","1","-0.7","3.5","40.2","28.5","57.2","3.7","8","0"
"20100316","중랑","1.9","0.1","4.2","37.7","26.7","53.4","3.2","8","0"
"20100317","강남","0.8","-1","3.9","55.4","24.8","88","1.2","4.7","1.5"
"20100317","강동","1.1","-0.8","4.5","56.1","26.5","90.8","1.9","6.5","0.5"
"20100317","강북","1","-1.1","5","52.6","25.1","87.3","1.5","6.1","0.5"
"20100317","강서","0.7","-1","3.3","55.2","28.9","90","1.7","4.4","0.5"
"20100317","관악","0.7","-0.7","3.6","56","21.7","90","1.4","5.2","1"
"20100317","광진","1.3","-0.6","4.4","52.6","25.8","85.6","1.7","5.3","0"
"20100317","구로","1","-0.6","4.2","56.4","23.7","90.5","2","6.6","1.5"
"20100317","금천","1","-0.7","4.5","56","26.2","89.4","1.8","5.3","2"
"20100317","남산","0.4","-1.9","3.7","57.9","26.5","93.7","1.6","4.3","1"
"20100317","노원","1","-1.9","5","51.6","23.2","85.2","1.1","3.9","0.5"
"20100317","도봉","0.7","-2","4.7","53.4","23","86.7","1.2","4.9","0"
"20100317","동대문","1.2","-0.8","4.8","55.8","25.6","93.8","1.9","6.3","0"
