"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"20090506","성동","22.6","15.1","29.7","44.4","20.7","79.6","1.9","6.2","0"
"20090506","성북","23.1","15.8","30.5","38.1","18.1","66.6","1","5.6","0"
"20090506","송파","22.7","14.3","30.5","42.6","19.8","79.5","0.9","3.1","0"
"20090506","양천","22.1","15.3","30.1","46.2","19.7","82.6","1.4","3.8","0"
"20090506","영등포","21.8","15.2","29.4","49.3","21","86","2.3","7.2","0"
"20090506","용산","22.9","16.5","29.7","43.1","20.2","75.2","1.6","5.6","0"
"20090506","은평","22.2","15.1","29.4","42.9","17.7","73.8","1.9","7","0"
"20090506","종로","23.3","16","30.8","40.4","18.5","69.2","1.5","5.6","0"
"20090506","중구","21.9","14.5","28.5","43","19.3","81.1","1.8","5.9","0"
"20090506","중랑","23.1","16.2","30","38.6","17","70","1.8","6.3","0"
"20090507","강남","22.2","17.5","28.2","30.4","16.1","47.8","1.4","5.4","0"
"20090507","강동","22.1","15.7","28.8","34.1","13.3","53","2","6.7","0"
"20090507","강북","22.7","17.3","28.8","29.1","13.8","45.9","1.8","5.9","0"
"20090507","강서","20.9","14.3","27.6","38.2","17.7","62.3","1.7","6.9","0"
"20090507","관악","21.8","16.8","27.8","31.6","14.8","50.7","1.3","5.1","0"
"20090507","광진","22.5","16.5","29.2","32.6","12.8","49.4","1.7","6.1","0"
"20090507","구로","21.6","16.6","27.6","32.8","15.8","55.5","2.5","7.9","0"
"20090507","금천","21.6","15.9","28.1","32.9","17.2","56.4","2.2","6.1","0"
"20090507","남산","21.9","15.8","28","31.9","18","56.2","2.1","4.9","0"
"20090507","노원","22.5","15.1","29.3","32","14.8","48.9","1.2","4.2","0"
"20090507","도봉","21.6","12.7","29.2","34.7","15.3","59.3","1.4","5","0"
"20090507","동대문","22.3","16.1","28.7","32.5","13.1","52.8","1.9","7.4","0"
"20090507","동작","22.3","17.3","28.7","30.7","14.7","50","2.4","6.6","0"
"20090507","마포","20.6","13.1","28.2","38.1","17.4","58.6","1.3","5.7","0"
"20090507","서대문","21.1","14.6","28","33.4","16.4","55.9","1.7","6.9","0"
"20090507","서초","22.8","16.3","28.6","30.1","15.4","51.6","2.2","7.7","0"
"20090507","성동","22.3","16.1","29.3","35.5","14.4","59","2.1","6.2","0"
"20090507","성북","22.3","16.2","28.8","30.2","13.9","51.6","1.6","5.9","0"
"20090507","송파","22.1","14.7","29.8","34","13.6","53.1","1.2","4.2","0"
"20090507","양천","21.7","15.2","28.5","33.6","14.6","58.4","1.6","5","0"
"20090507","영등포","21","14.6","27.4","38","16.6","68.4","2.8","8.8","0"
"20090507","용산","22.3","17.2","28.2","30.6","15.7","48.9","2","6.2","0"
"20090507","은평","21.2","14.6","27.6","32.7","15.9","52.2","2.2","7.5","0"
"20090507","종로","22.8","16","29.1","28.6","14.9","49.2","1.6","4.8","0"
"20090507","중구","21.3","14.5","27.2","30.2","14.6","53.5","2.3","6","0"
"20090507","중랑","22.4","17","28.4","30.6","13.2","48.4","1.7","6.3","0"
"20090508","강남","21.4","15.6","28.4","43.3","29.8","59.6","1.1","4.6","0"
"20090508","강동","21.5","15.3","28.5","44","30.1","62.8","1.7","5.3","0"
"20090508","강북","22","16.7","28.4","42","28.4","58.9","1.5","4.1","0"
"20090508","강서","20.9","15.6","28","45.9","27.7","63.8","1.6","5","0"
"20090508","관악","21.2","16.3","27.6","44.6","27.8","59.7","1.1","3.9","0"
"20090508","광진","21.8","16","28.5","43.1","29.2","63","1.6","5.3","0"
"20090508","구로","20.7","15.4","26.6","45","26.9","61.4","2.5","6.1","0"
"20090508","금천","20.5","15","27","46.3","26.8","62.4","2.3","5.4","0"
"20090508","남산","20.9","14.6","27.5","47.3","32.4","68.1","1.6","4.6","0"
"20090508","노원","21.9","15.5","29.1","43.3","28.1","64.7","1.1","4.2","0"
"20090508","도봉","21.2","14.3","29","46.9","28.9","72.3","1.1","4","0"
"20090508","동대문","22.2","16.8","28.9","42.2","28.8","61.8","1.5","5.1","0"
"20090508","동작","21.5","16.5","27.9","43","27.1","57.6","2","5.4","0"
"20090508","마포","20.8","15","27.8","47.3","28.7","68.8","1.5","4.7","0"
"20090508","서대문","21","14.8","27.4","46.6","29.4","69.1","1.5","5.2","0"
"20090508","서초","21.5","15.5","28.8","45.8","29.6","63.9","1.7","5.8","0"
"20090508","성동","21.8","15.9","28.9","44.5","29.3","62","1.9","5.2","0"
"20090508","성북","21.6","15.9","28.4","44.4","29.3","64","1.3","4.3","0"
"20090508","송파","21.5","15","29.1","44.1","29.2","62.9","1.5","4.5","0"
"20090508","양천","20.9","15.4","27.4","45.2","28.4","65.1","1.8","5.1","0"
"20090508","영등포","20.7","15.2","27.6","46.5","29.6","66.6","2.4","6.2","0"
"20090508","용산","21.9","17","28.2","41.6","27.6","57.3","1.7","4.6","0"
"20090508","은평","21.2","15.8","28.1","45.4","28.9","64.7","1.7","5.2","0"
"20090508","종로","22.1","16.2","29.4","42.6","28.1","62.6","1.4","4.2","0"
"20090508","중구","20.7","14.5","27.6","44.2","28.5","65.9","1.6","5.2","0"
"20090508","중랑","21.8","16.3","28.2","42","28.3","59","2.3","5.1","0"
"20090509","강남","22.5","17.3","27.9","35.4","19.4","57.4","1.1","4.6","0"
"20090509","강동","22.6","17.4","28","36","19.9","62.1","1.9","6.6","0"
"20090509","강북","22.6","17.6","27.8","35.7","18.3","55.1","1.9","6.6","0"
"20090509","강서","22.2","18","27.3","38.6","18","58.8","2","7","0"
"20090509","관악","22.3","18.1","27.2","36.5","19.6","53.2","1.6","5.7","0"
"20090509","광진","22.8","17.3","28.1","36","19.7","59.4","2","6.4","0"
"20090509","구로","21.9","17.8","27.2","38.9","18.4","53.8","3","8.7","0"
"20090509","금천","21.9","17","28","39.6","20.9","57.4","2.9","7.7","0"
"20090509","남산","21.5","15.6","27.4","40.7","21.7","61.1","1.8","5.8","0"
"20090509","노원","22.6","16.4","28.2","36.9","18.7","61.6","1.4","5.2","0"
"20090509","도봉","21.8","14.5","28.2","40","17.9","72","1.3","4.9","0"
"20090509","동대문","22.8","17.2","28","35.6","18.3","62.4","1.9","6.4","0"
"20090509","동작","22.5","17.2","27.9","36.8","18.3","62.2","2.5","7.3","0"
"20090509","마포","21.7","16.5","27.2","40.6","18.8","62.9","1.9","6.7","0"
"20090509","서대문","21.8","16.5","27.2","38.9","16.8","59","2.3","7.3","0"
"20090509","서초","22.9","17.5","28.5","36.3","19.9","57.6","2","6.6","0"
"20090509","성동","22.5","17.1","27.7","38.6","20.5","64.6","2.4","7.1","0"
"20090509","성북","22.4","17.1","28.2","37.4","19.3","58.9","1.3","6.9","0"
"20090509","송파","22.7","16.3","28.7","35.6","19.5","59.4","1.7","5.9","0"
"20090509","양천","22.1","17.6","28.3","39.4","18.8","56.7","2","5.7","0"
"20090509","영등포","21.9","17.8","27.3","39.7","19","55.6","2.9","8.5","0"
"20090509","용산","22.8","18.4","27.9","35","17.4","52.1","2.3","7","0"
"20090509","은평","22","17.1","27.4","38","18.1","56.6","2.3","6.8","0"
"20090509","종로","22.7","17","28.3","36.2","17.8","57.4","1.5","6.2","0"
"20090509","중구","21.4","15.7","27","37.5","18.6","62.1","2.1","8.6","0"
"20090509","중랑","22.7","17.8","27.7","34.4","19.1","54.5","2.9","7.4","0"
"20090510","강남","21","17.2","26.5","52.5","38.1","66.2","1","5.2","0"
"20090510","강동","21.3","16.5","26.6","50.7","34.8","64.3","1.6","4.9","0"
"20090510","강북","21.3","17.3","26.7","49.4","35.8","64","1.5","4.8","0"
"20090510","강서","20.6","17.3","26.1","57.4","37.6","74.3","1.3","4.3","0"
"20090510","관악","20.9","16.9","26.2","54.9","39.1","70.4","1.4","3.9","0"
"20090510","광진","21.4","17.1","26.4","51.4","36.3","62.6","1.5","4.4","0"
"20090510","구로","20.7","17.2","26","56","38.4","68.2","2.3","4.9","0"
"20090510","금천","20.7","16.4","26.2","55.7","39.7","66.7","2","4.8","0"
"20090510","남산","20.2","15.2","26","58","39.2","73.7","1.5","4.7","0"
"20090510","노원","21.2","16.3","27.5","49.8","35.3","63.6","1","4.1","0"
"20090510","도봉","20.4","14.5","26.7","54.5","36.8","67.8","1.1","3.6","0"
"20090510","동대문","20","0.2","26.2","47.2","0.7","59.3","1.6","6","0"
"20090510","동작","21","17.4","26.6","54.3","36","69.2","1.5","4.2","0"
"20090510","마포","20.5","16.4","25.9","57.3","39.6","69.7","1.5","4.7","0"
"20090510","서대문","20.2","16","26.1","57.4","39","70.3","1.6","4.8","0"
"20090510","서초","21.4","16.9","26.6","54.6","38.1","68.2","1.7","5.1","0"
"20090510","성동","21.3","16.8","28.1","53.1","34.5","67.1","1.5","4.6","0"
"20090510","성북","21","16.8","26.3","52.3","36.5","64.8","1","3.9","0"
"20090510","송파","21.3","16.3","26.7","50","33.8","63.1","1.3","5.1","0"
"20090510","양천","20.8","17.1","26.4","56.7","38.4","70","1.7","5","0"
"20090510","영등포","20.5","17.1","25.6","57.9","40.3","73.6","2.6","6.3","0"
"20090510","용산","21.4","17.5","27.1","52.4","34.6","65.8","1.5","5.1","0"
"20090510","은평","20.5","16.3","26.1","55.2","38.2","67.6","1.9","4.7","0"
"20090510","종로","21.2","17","26.9","52.7","35.3","65.3","1.4","4.3","0"
"20090510","중구","19.9","15.3","25.6","55.5","35.4","68.3","1.5","4.8","0"
"20090510","중랑","21.1","17.4","26.2","50.8","35.4","62.3","1.9","5.3","0"
"20090511","강남","17.1","15.2","20.7","83.3","62.6","94.4","0.5","2.3","30.5"
"20090511","강동","17.1","15.3","20.8","82.5","60.3","93.5","1.4","4.3","27"
"20090511","강북","17.1","15.4","20.2","82.1","62.5","93","1.3","4.3","31"
"20090511","강서","17.4","16.1","20.4","86.2","65.9","95.7","1.1","3.9","39"
"20090511","관악","17.6","16.2","20.5","82.5","62.3","94.5","1","3.8","32.5"
"20090511","광진","17.3","15.2","21.2","83.2","62.3","94.5","1.2","3.3","29"
"20090511","구로","17.8","16.5","20.6","81.1","64.5","92.7","2","6.3","40.5"
"20090511","금천","17.7","16.3","20.7","81.4","63.9","92.6","2","5.9","34"
"20090511","남산","16.3","14.9","19.7","89.6","68.8","98.2","1.2","3.5","34"
"20090511","노원","16.7","15.2","20.1","86","62.6","94.4","0.7","2","30"
"20090511","도봉","16.3","14.9","19.5","90.4","66","97.4","0.7","2.2","33"
"20090511","동대문","0.7","0.2","2","3.9","0.9","8","0","0.1","31.8"
"20090511","동작","17.4","15.6","20.6","83.5","63","95","1.8","5.6","37"
"20090511","마포","17.5","16.3","20.2","85.2","66.4","94.5","1.6","5","36"
"20090511","서대문","17","15.6","20","85","66.8","95.5","2.6","7.4","35"
"20090511","서초","17.9","16.5","21.2","84.8","65.1","94.4","1.2","4.1","29.5"
"20090511","성동","17.2","15.4","20.7","83.6","63.7","94.9","1.5","4.6","31"
"20090511","성북","16.7","15","19.9","85.8","64.8","96.4","1","3.7","34.5"
"20090511","송파","17.1","15.4","21","82.2","60.5","93.6","1.1","4.1","28"
"20090511","양천","17.9","16.5","20.6","84.1","64.9","95.1","1.5","4.6","39"
"20090511","영등포","17.7","16.4","20.4","84.6","65.9","95.6","1.8","5.6","36"
"20090511","용산","17.7","16.1","21","83","62.2","93.3","1.1","3.5","35"
"20090511","은평","17.2","15.9","20.4","85.3","64.5","93.5","2.4","6.9","35.5"
"20090511","종로","17.7","16","20.9","81.3","62.9","93.9","1.2","3","34.5"
"20090511","중구","16.3","14.7","19.6","86.6","66.2","96.3","0.9","3.4","33.5"
"20090511","중랑","17.2","15.5","20.9","80.5","61.2","93.9","1.8","6.2","28"
"20090512","강남","18.9","15.4","24","79.8","39.5","95.1","1.3","4","6"
"20090512","강동","19","15.7","23.9","80.1","41.7","97.1","2","5.6","7.5"
"20090512","강북","19.5","15.9","24.8","73.7","29","92.7","1.4","4.4","5"
"20090512","강서","18.8","14.6","24.4","78.3","37.5","96.2","1.9","5.3","6"
"20090512","관악","18.3","15","23.5","83.1","42.8","96.6","1.3","3.8","6"
"20090512","광진","19.3","15.9","24.6","79.5","37.3","95.9","1.7","4.8","6"
"20090512","구로","18.2","14.9","23.1","82.3","38.5","94.8","2.5","5.8","4.5"
"20090512","금천","18","14.7","22.4","82.9","40.8","95","2.2","5.4","4.5"
"20090512","남산","18.4","15","24","83.6","44.8","98.8","1.6","3.8","7"
"20090512","노원","19.6","16.3","25.4","75.9","35.8","94.8","1.1","3.9","5"
"20090512","도봉","19.1","15.9","25","78.6","35.5","98.2","1","4.1","3.5"
"20090512","동대문","0.5","0","1.4","2.6","0.1","7.2","0","0.1","6.5"
"20090512","동작","18.8","15.1","24.5","80","39.8","95","2","5.2","4.5"
"20090512","마포","18.6","14.8","24.3","81.4","50.2","97.1","1.5","4.6","6.5"
"20090512","서대문","18.3","14.6","23.6","82.3","45.7","98.3","1.5","4.9","7"
"20090512","서초","19.5","16","23.6","80.4","44.6","94.8","1.9","4.9","5"
"20090512","성동","19","15.5","24.9","80.1","39.5","96.2","2.3","5.7","5.5"
"20090512","성북","19","15.4","24.3","79.2","31.4","96.8","1.2","4.3","6.5"
"20090512","송파","19.3","15.9","24.1","78.7","39.8","94.7","1.2","3.8","9"
"20090512","양천","18.9","15.1","24.6","80.1","40.2","95.5","1.6","5","4.5"
"20090512","영등포","18.7","14.9","23.7","80.6","41","96.6","2.7","7.1","5.5"
"20090512","용산","19.1","15.5","24.6","79.4","41.5","94.7","1.8","5.5","6"
"20090512","은평","18.7","15","24.2","80","47.3","96","2","5.3","7"
"20090512","종로","19.4","15.5","25","77.7","41.5","95.9","1.6","4.3","6"
"20090512","중구","18.2","14.6","23.2","80.2","40.1","96.1","2.2","5.2","6"
"20090512","중랑","19.3","15.6","24.4","77.9","33.2","95.6","1.9","5.1","7"
"20090513","강남","19.1","15.8","23.1","28.5","14.9","49","1.7","6.2","0"
"20090513","강동","19.1","14.9","23.4","31.9","15.6","64.8","2.3","7.4","0"
"20090513","강북","19.4","15.4","23.9","28.5","15.9","47.3","2","6.1","0"
"20090513","강서","18.3","13.7","22.9","35.3","18.4","64.5","2.2","6.6","0"
"20090513","관악","18.3","14.5","22.9","32","17.5","58","1.9","5.8","0"
"20090513","광진","19.5","15.1","23.8","29","13.7","54.1","2.4","6.6","0"
"20090513","구로","18.6","14.1","23.3","31.2","16.9","61.3","3.1","8","0"
"20090513","금천","18.5","14.2","23.5","31.7","17.1","58.8","2.7","7","0"
"20090513","남산","18.5","13.3","23.1","33.1","19","60.7","1.8","5.4","0"
"20090513","노원","19.6","15.3","24","28.5","15.5","44","1.5","5.8","0"
"20090513","도봉","18.1","12.5","23.6","35.7","15.5","59.1","1.5","5.4","0"
"20090513","동대문","0.5","0","1.4","0.9","0.1","2.9","0","0.1","0"
"20090513","동작","19","14.9","23.8","30.9","17.4","56.9","2.3","6.3","0"
"20090513","마포","17.7","12.4","22.9","37.9","18","62.8","1.8","5.8","0"
"20090513","서대문","17.9","13.6","22.8","34.1","18.1","58.9","2.1","6.9","0"
"20090513","서초","19.1","13.7","24","33.3","17.3","58.3","2.2","8","0"
"20090513","성동","19.3","14.2","23.6","31.7","15.9","54.4","2.4","7","0"
"20090513","성북","19.2","14.9","23.6","29.1","14.6","51.7","1.6","5.9","0"
"20090513","송파","18.9","12.7","24.3","34.1","16.7","65.9","1.7","6.6","0"
"20090513","양천","18.9","14.4","23.9","31.8","17.2","62.2","1.9","5.7","0"
"20090513","영등포","18.2","14.3","22.5","35.6","19","62","3.4","9","0"
"20090513","용산","19.2","15.4","23.4","29.7","16.1","55.6","2.3","6","0"
"20090513","은평","18.1","13.3","23","34.9","17.4","61.4","2.3","7.9","0"
"20090513","종로","19.4","14.1","24.1","29.9","17","51.9","1.8","5.3","0"
"20090513","중구","18.1","12.7","22","29.2","15.5","56.9","2.6","7.1","0"
"20090513","중랑","19.3","15.6","23.1","27.8","14.5","46.6","2.4","7.2","0"
"20090514","강남","19.2","13","26.2","43.9","27.2","69.5","1.1","4.2","0"
"20090514","강동","19.3","12.6","25.9","42.5","23.3","68.5","1.7","5.8","0"
"20090514","강북","19.5","13","26.2","41.9","21.1","63.2","1.6","5","0"
"20090514","강서","19","12.9","25.4","50.5","25.7","81.6","1.5","4.7","0"
"20090514","관악","19.1","13.4","25.7","46.1","25.1","67.2","1","3.6","0"
"20090514","광진","19.6","12.9","26.3","43.5","21.4","67.9","1.7","5","0"
"20090514","구로","19","13.1","25","47.4","23.1","69.8","2.1","6","0"
"20090514","금천","18.6","11.9","25.3","48.7","24.9","74.7","2","5.6","0"
"20090514","남산","18.5","11.6","26.1","50.1","24","80","1.6","4.3","0"
"20090514","노원","19.6","12.4","27.4","42.3","20.5","65.5","0.9","3.2","0"
"20090514","도봉","18.3","10.6","26.8","49.2","21","77.7","0.9","3.8","0"
"20090514","동대문","0.5","0.2","2","2.1","0.2","8","0","0.1","0"
"20090514","동작","19.4","13.5","26.4","45.1","22.9","69.4","1.8","5","0"
"20090514","마포","18.7","11.8","25.7","50.9","25.4","80.1","1.1","4.6","0"
"20090514","서대문","18.5","11.8","25.5","49.9","24.6","76.9","1.3","4.4","0"
"20090514","서초","19.4","12.3","26.4","45.9","24.6","74.2","1.6","5.6","0"
"20090514","성동","19.4","12.8","26","46","23.3","69.4","2","5.3","0"
"20090514","성북","19.1","12.7","26.3","45.1","23.1","67.8","1.2","4.2","0"
"20090514","송파","19.4","11.3","27.2","42.2","20.3","71","1.3","3.7","0"
"20090514","양천","19.4","12.9","27","47.3","22.5","75.7","1.4","4.2","0"
"20090514","영등포","19.1","13.4","25.3","48.4","25.7","72.4","2.2","5.6","0"
"20090514","용산","19.7","13.8","26.9","43.7","22.2","69.3","1.7","5.8","0"
"20090514","은평","18.8","12.5","25.7","47.1","23.3","72.5","1.5","5.5","0"
"20090514","종로","19.7","13","26.8","44.9","22.7","69.4","1.4","4.8","0"
"20090514","중구","18.1","11.6","25.4","47","20","76.7","1.5","5.2","0"
"20090514","중랑","19.5","13","26","42.3","20.4","66.2","1.8","5","0"
"20090515","강남","19.1","16.1","22.6","51.4","32.2","73.6","0.9","3.2","0"
"20090515","강동","18.9","15.8","22.7","54","37.2","80.9","1.3","5.9","0"
"20090515","강북","19.2","16.2","22.7","50.2","35.7","72.9","1.3","4.3","0"
"20090515","강서","18.5","15.8","22.8","57.4","42.5","77.9","1.4","5.4","0.5"
"20090515","관악","18.7","15.9","22.5","54.9","39.9","79.1","1","4.2","0"
"20090515","광진","19.4","16.1","23","52.5","40.4","82.8","1.3","4.7","0"
"20090515","구로","18.6","15.9","22.5","56.6","40.7","74.2","2","6.9","0.5"
"20090515","금천","18.4","15.6","22.7","57.6","40.2","79.2","2","5.6","0.5"
"20090515","남산","18.1","13.8","22.5","58.4","41.5","92.1","1.4","4.2","0.5"
"20090515","노원","19.1","15.7","22.9","52.8","41.9","80","0.9","3.6","0"
"20090515","도봉","18.2","15.1","22.7","59.8","43","90.3","0.7","3.3","0.5"
"20090515","동대문","14.1","0.2","23.6","40.1","0.7","80.2","1.1","4.6","0"
"20090515","동작","19","15.9","22.7","53.3","39.2","77.1","1.7","5.5","0"
"20090515","마포","18.4","15.4","22.7","57.9","43.2","80.6","1.1","4.6","0"
"20090515","서대문","18.2","14.7","22.1","57.2","42.9","84.2","1.3","6","0.5"
"20090515","서초","19.3","15.7","23.2","54.5","39.2","87.4","1.4","5.9","0"
"20090515","성동","19.3","15.7","23.5","53.7","39.5","79.7","1.9","6.5","0"
"20090515","성북","18.8","15.8","22.4","53.6","42.6","76.7","1.2","4.6","0"
"20090515","송파","18.9","15.6","22.6","52","37.9","84.5","1.3","4.4","0"
"20090515","양천","18.8","16","22.9","56.1","41.6","75.6","1.4","5.2","0.5"
"20090515","영등포","18.5","15.8","22.8","57","42.7","75.9","2.1","5.7","0"
"20090515","용산","19.4","16.3","23.1","50.9","36.1","74.7","1.6","4.7","0"
"20090515","은평","18.5","15.4","22.6","55.3","43.4","84.1","1.5","5.6","0"
"20090515","종로","19.4","16.3","23.1","51.7","39.9","77.2","1.2","4.1","0"
"20090515","중구","17.9","14.2","21.7","55.3","42.1","89.1","1.5","4.5","0.5"
"20090515","중랑","19.2","15.9","22.2","51.1","33.9","78.5","1.8","5.8","0"
"20090516","강남","14","13.1","16.4","89.6","72.1","95.7","0.8","2.4","25"
"20090516","강동","14","13","16","87.7","71.7","95.1","2.2","4.9","22"
"20090516","강북","13.9","12.7","16.4","88.1","73.3","93.6","1.4","4","22"
"20090516","강서","14.3","13.5","16.1","87.5","68.7","95","3.6","6.6","18"
"20090516","관악","14","13.2","16","89.2","68.7","96.3","1","3","23.5"
"20090516","광진","14.3","13.3","16.1","88.8","77.3","94.3","2.2","5","20"
"20090516","구로","14.2","13.2","16.3","85.6","64.1","94.2","3.4","7.4","20.5"
"20090516","금천","14.1","13.2","15.9","85.2","61.5","92.3","2.4","5.3","20"
"20090516","남산","13.6","12.7","15.1","94","81.3","99.5","2.2","4.9","23"
"20090516","노원","14","12.8","15.7","89.3","80","94.1","0.9","2.6","19.5"
"20090516","도봉","13.6","12.7","15.4","93.2","85.9","97.7","0.7","3","22.5"
"20090516","동대문","14.3","13.2","16.6","89","73.8","96.4","2","4.5","18.5"
"20090516","동작","14","13.1","16.1","88.4","70.6","95.5","2.8","6.1","24"
"20090516","마포","14.2","13.3","16.3","87.1","65.8","94","2.1","4.6","14.5"
"20090516","서대문","13.6","12.7","15.7","87.5","70.2","93.1","5","9.3","15.5"
"20090516","서초","14.6","13.7","16","90.2","77.3","95.4","1.1","3.7","22"
"20090516","성동","14.1","13.2","16.4","89.5","71.3","96.2","2.2","4.3","21"
"20090516","성북","13.7","12.6","16.1","91","72.3","97","1.7","4.2","21.5"
"20090516","송파","14.1","13.1","15.9","88.1","79.6","92.6","0.9","2.6","23"
"20090516","양천","14.4","13.5","16.3","87.4","64.9","95.3","2.2","4.7","20"
"20090516","영등포","14.3","13.4","16.3","87.8","68.7","95.2","2.5","5.1","20"
"20090516","용산","14.4","13.5","16.6","86.2","67.6","93.7","2.4","5.2","18.5"
"20090516","은평","13.9","12.9","15.7","87.7","71","92","2.6","6.3","17"
"20090516","종로","14.7","13.6","17.2","86.6","65.5","94.5","1.4","3.8","20.5"
"20090516","중구","13.3","12.4","15.4","90.7","75","97.1","1.6","3.4","23"
"20090516","중랑","13.9","12.8","15.9","86.2","70","93.6","1.8","5.4","20"
"20090517","강남","14.8","12.5","17.8","78.7","52","96.7","1.8","6.7","4"
"20090517","강동","14.8","12.5","18","78.9","52.8","97.7","3","9.3","5"
"20090517","강북","14.8","12.5","17.2","78.2","40.3","94.5","1.8","5.7","3.5"
"20090517","강서","14.7","12.8","17.8","80.3","54.4","97.2","2.7","6.6","3.5"
"20090517","관악","14.5","12.4","17.7","81.4","52.8","97.2","1.8","4.9","4"
"20090517","광진","15.2","12.7","18.1","78.5","52.9","96.4","2.5","6.9","4.5"
"20090517","구로","14.6","12.3","17.3","80.4","52.2","95.4","3.5","9.5","4"
"20090517","금천","14.4","11.9","17.4","80.8","51.8","94.8","2.8","7.4","3.5"
"20090517","남산","14.1","10.8","17","84.6","59","99.8","1.8","7.3","4"
"20090517","노원","15.1","12.9","18","76.7","37","95.3","1.7","4.8","3"
"20090517","도봉","14.8","11.8","17.8","79.5","38.6","97.5","1.7","7.5","3"
"20090517","동대문","15.1","12.6","17.9","79.6","55","97.8","2.8","9.2","3.5"
"20090517","동작","14.9","12.8","18.4","78.6","50","97.1","3","8.8","3.5"
"20090517","마포","14.6","12.3","18.3","81.7","57.1","97.1","2","6.2","3"
"20090517","서대문","14.2","11.4","17.4","83.1","59.1","97.7","2.4","7.6","3.5"
"20090517","서초","15.4","13.6","18","80.3","52.4","96.6","2","7.3","4"
"20090517","성동","15","13","18","80.1","54.2","97.6","3.2","8.1","3.5"
"20090517","성북","14.5","12.1","17","81.8","55.3","97.9","1.6","7.5","3.5"
"20090517","송파","15.1","12.3","18.5","77.8","50.8","95","1.5","5","4.5"
"20090517","양천","15","12.5","18.3","79.5","51.5","96.7","1.8","5.2","3.5"
"20090517","영등포","14.7","12.3","17.7","80.8","53.6","97.4","4","9.2","3"
"20090517","용산","15","13","18.4","78.7","52.8","95.3","2.5","7.3","2.5"
"20090517","은평","14.4","12.1","17.3","81.8","56.8","96.4","2.9","8.7","3"
"20090517","종로","15.1","12.9","18.5","79.5","55.3","96.9","1.6","5.6","3"
"20090517","중구","13.8","11.5","16.5","81.8","55.2","97.9","2.7","8.2","3.5"
"20090517","중랑","14.9","12.7","17.8","78.3","53.3","95.6","2.6","7.1","3.5"
"20090518","강남","17.3","10.6","24.5","54.2","25.8","84.5","1.3","4.6","0"
"20090518","강동","17.4","10.9","24.2","54.8","26.2","83.2","2.5","7.5","0"
"20090518","강북","17.2","11.2","23.5","54.4","28.2","80.7","2.3","7.3","0"
"20090518","강서","17.4","11.6","23.5","56.1","29.3","81.8","2.3","7.3","0"
"20090518","관악","17.3","11.6","23.3","53.4","28.4","78.8","2","5.9","0"
"20090518","광진","17.6","11","24.3","54.3","25.7","85","2.6","7.7","0"
"20090518","구로","17","11.2","23.1","57.4","32.1","81.4","3.6","9.2","0"
"20090518","금천","17","10.9","23.4","56.7","29.9","82.6","4","9.7","0"
"20090518","남산","16.4","9.5","22.9","61","33.2","88.8","1.8","5.6","0"
"20090518","노원","17.4","10.1","24.4","55.2","27.4","85.4","1.7","6.1","0"
"20090518","도봉","16.7","8.7","24.3","58.8","28.1","90.8","1.7","6.1","0"
"20090518","동대문","17.8","11.3","24.6","54.6","26.2","84.1","2.3","10.1","0"
"20090518","동작","17.5","11","23.8","54.1","28.2","81.7","2.8","8","0"
"20090518","마포","17.2","11.3","23.3","56.8","30.3","82","2.7","8.2","0"
"20090518","서대문","17","10.7","23","56.9","30.4","84.3","3","8.7","0"
"20090518","서초","18.1","11.7","24.3","53.4","27.4","81.7","2.5","8.1","0"
"20090518","성동","17.5","10.7","23.5","55.4","29","85.7","3.3","8.3","0"
"20090518","성북","17.3","10.5","24.5","56.8","29.6","85.8","1.3","7.1","0"
"20090518","송파","17.6","11","24.9","53.7","25.5","81.5","2.7","6.9","0"
"20090518","양천","17.2","11.4","23","57.6","31.5","82.9","2.8","6.8","0"
"20090518","영등포","17","11.5","22.9","58","32.3","82.3","3.9","10.1","0"
"20090518","용산","17.6","11.2","23.9","53.7","28.9","80.8","2.7","7.7","0"
"20090518","은평","17.1","10.9","23.3","56.1","28","83.2","2.9","7.3","0"
"20090518","종로","17.8","11.2","24.4","54.1","28.6","82.1","1.6","6","0"
"20090518","중구","16.4","9","23.7","57","28.2","89.9","2.3","8.4","0"
"20090518","중랑","17.3","10.9","23.9","53.8","25.7","83.2","3.7","8.5","0"
"20090519","강남","20.1","15.1","26.4","56","42.7","67.1","1","4.8","0"
"20090519","강동","20.3","15.1","26.3","55.5","42.1","70","1.7","5.7","0"
"20090519","강북","20","14.5","25.4","55.5","43.2","68.1","1.6","4.9","0"
"20090519","강서","19.8","16","24.6","57.7","47.5","74.1","1.6","5","0"
"20090519","관악","19.8","16.2","25.4","58.1","46.3","73.1","1.6","4.5","0"
"20090519","광진","20.4","15.4","26.2","55.3","43.4","67.8","1.8","5","0"
"20090519","구로","19.4","15.7","23.9","58.9","48.7","76.2","2.7","6.9","0"
"20090519","금천","19.4","15.5","24.6","58.9","48","77","2.8","5.6","0"
"20090519","남산","19.1","13.4","24.8","62.1","48.8","83.1","1.7","5.2","0"
"20090519","노원","20.3","14.4","26.2","55","41.5","66.3","1.2","4.4","0"
"20090519","도봉","19.3","12","26","60.3","43.1","80.2","1.2","4.5","0"
